Results Table 1
,Sample,E-modulus,Tensile stress at Yield (Offset 0.2 %),Maximum Tensile stress,Tensile stress at Break (Standard),% Elongation at break at Non-proportional elongation (Standard),% Elongation at tensile strength at Non-proportional elongation (Standard),Strain hardening exponent at N Value,Area under curve total,Area under curve at tensile stress at yield
,,(GPa),(MPa),(MPa),(MPa),(%),(%),,(N-mm/mm^3),(N-mm/mm^3)
1,"Aço 1055","110.351","588.719","939.877","650.677","14.34","10.02","0.201","-----","-----"
1,Time,Displacement,Force,Tensile strain (Strain 2),Tensile stress
,(s),(mm),(kN),(mm/mm),(MPa)
"","38.2860","2.24121","14.02895","0.00670","590.48633"
"","38.3000","2.24205","14.03167","0.00671","590.60071"
"","38.3180","2.24306","14.03431","0.00672","590.71222"
"","38.3340","2.24402","14.03695","0.00672","590.82312"
"","38.3520","2.24516","14.03956","0.00673","590.93311"
"","38.3700","2.24623","14.04235","0.00673","591.05060"
"","38.3840","2.24707","14.04503","0.00674","591.16321"
"","38.3960","2.24785","14.04764","0.00674","591.27319"
"","38.4060","2.24850","14.05047","0.00675","591.39240"
"","38.4160","2.24910","14.05311","0.00675","591.50317"
"","38.4280","2.24982","14.05586","0.00676","591.61914"
"","38.4420","2.25066","14.05863","0.00676","591.73578"
"","38.4560","2.25149","14.06138","0.00677","591.85144"
"","38.4680","2.25215","14.06393","0.00677","591.95874"
"","38.4820","2.25299","14.06646","0.00678","592.06537"
"","38.5000","2.25400","14.06930","0.00678","592.18494"
"","38.5160","2.25496","14.07209","0.00679","592.30237"
"","38.5320","2.25592","14.07482","0.00680","592.41705"
"","38.5480","2.25693","14.07755","0.00680","592.53210"
"","38.5600","2.25765","14.08037","0.00681","592.65070"
"","38.5720","2.25837","14.08328","0.00681","592.77325"
"","38.5820","2.25903","14.08594","0.00681","592.88538"
"","38.5940","2.25980","14.08879","0.00682","593.00500"
"","38.6040","2.26040","14.09141","0.00682","593.11548"
"","38.6160","2.26106","14.09431","0.00683","593.23767"
"","38.6280","2.26178","14.09712","0.00683","593.35590"
"","38.6420","2.26261","14.09990","0.00684","593.47290"
"","38.6580","2.26357","14.10266","0.00685","593.58893"
"","38.6760","2.26465","14.10540","0.00686","593.70410"
"","38.6940","2.26566","14.10802","0.00686","593.81439"
"","38.7120","2.26680","14.11081","0.00686","593.93207"
"","38.7240","2.26752","14.11359","0.00687","594.04919"
"","38.7360","2.26829","14.11636","0.00688","594.16547"
"","38.7500","2.26919","14.11911","0.00688","594.28149"
"","38.7620","2.26997","14.12207","0.00689","594.40582"
"","38.7720","2.27057","14.12486","0.00689","594.52350"
"","38.7820","2.27122","14.12739","0.00689","594.63000"
"","38.7960","2.27200","14.13005","0.00690","594.74176"
"","38.8120","2.27296","14.13265","0.00691","594.85138"
"","38.8280","2.27385","14.13517","0.00691","594.95740"
"","38.8500","2.27511","14.13775","0.00692","595.06586"
"","38.8720","2.27637","14.14029","0.00693","595.17279"
"","38.8880","2.27738","14.14293","0.00693","595.28375"
"","38.9000","2.27810","14.14564","0.00694","595.39789"
"","38.9120","2.27882","14.14854","0.00694","595.52008"
"","38.9240","2.27959","14.15111","0.00695","595.62842"
"","38.9360","2.28031","14.15390","0.00695","595.74567"
"","38.9460","2.28097","14.15655","0.00695","595.85706"
"","38.9560","2.28157","14.15924","0.00696","595.97021"
"","38.9660","2.28211","14.16214","0.00696","596.09259"
"","38.9760","2.28270","14.16473","0.00697","596.20160"
"","38.9880","2.28342","14.16724","0.00697","596.30713"
"","39.0020","2.28420","14.16979","0.00698","596.41455"
"","39.0220","2.28533","14.17239","0.00699","596.52374"
"","39.0460","2.28683","14.17512","0.00700","596.63867"
"","39.0620","2.28779","14.17798","0.00700","596.75916"
"","39.0740","2.28850","14.18079","0.00700","596.87762"
"","39.0880","2.28940","14.18337","0.00701","596.98602"
"","39.1000","2.29012","14.18610","0.00702","597.10077"
"","39.1100","2.29077","14.18904","0.00702","597.22449"
"","39.1220","2.29149","14.19186","0.00703","597.34344"
"","39.1340","2.29221","14.19472","0.00703","597.46368"
"","39.1500","2.29317","14.19739","0.00703","597.57623"
"","39.1660","2.29412","14.20029","0.00704","597.69806"
"","39.1800","2.29496","14.20314","0.00705","597.81836"
"","39.1960","2.29586","14.20583","0.00706","597.93121"
"","39.2160","2.29705","14.20856","0.00706","598.04639"
"","39.2320","2.29801","14.21118","0.00707","598.15674"
"","39.2480","2.29897","14.21390","0.00707","598.27100"
"","39.2620","2.29986","14.21670","0.00708","598.38873"
"","39.2740","2.30058","14.21945","0.00708","598.50476"
"","39.2860","2.30130","14.22226","0.00709","598.62292"
"","39.2980","2.30207","14.22492","0.00709","598.73511"
"","39.3100","2.30273","14.22772","0.00710","598.85278"
"","39.3220","2.30345","14.23042","0.00710","598.96643"
"","39.3380","2.30435","14.23321","0.00711","599.08380"
"","39.3560","2.30542","14.23577","0.00712","599.19153"
"","39.3720","2.30632","14.23836","0.00712","599.30054"
"","39.3900","2.30740","14.24109","0.00713","599.41534"
"","39.4060","2.30835","14.24401","0.00713","599.53857"
"","39.4180","2.30913","14.24680","0.00714","599.65594"
"","39.4300","2.30985","14.24939","0.00714","599.76471"
"","39.4440","2.31074","14.25213","0.00715","599.88019"
"","39.4560","2.31146","14.25488","0.00715","599.99573"
"","39.4660","2.31212","14.25747","0.00716","600.10486"
"","39.4780","2.31284","14.26007","0.00716","600.21442"
"","39.4920","2.31367","14.26275","0.00717","600.32739"
"","39.5080","2.31457","14.26556","0.00717","600.44537"
"","39.5220","2.31541","14.26816","0.00718","600.55511"
"","39.5380","2.31636","14.27081","0.00718","600.66644"
"","39.5600","2.31762","14.27336","0.00719","600.77380"
"","39.5780","2.31876","14.27594","0.00720","600.88226"
"","39.5920","2.31959","14.27884","0.00720","601.00433"
"","39.6040","2.32037","14.28151","0.00721","601.11670"
"","39.6160","2.32115","14.28442","0.00721","601.23926"
"","39.6280","2.32187","14.28737","0.00722","601.36346"
"","39.6400","2.32258","14.29007","0.00722","601.47705"
"","39.6520","2.32336","14.29257","0.00723","601.58246"
"","39.6640","2.32402","14.29514","0.00723","601.69037"
"","39.6780","2.32485","14.29777","0.00724","601.80127"
"","39.6960","2.32587","14.30031","0.00725","601.90826"
"","39.7200","2.32725","14.30292","0.00726","602.01801"
"","39.7360","2.32820","14.30576","0.00726","602.13745"
"","39.7500","2.32904","14.30847","0.00726","602.25153"
"","39.7620","2.32976","14.31131","0.00727","602.37109"
"","39.7740","2.33047","14.31403","0.00727","602.48541"
"","39.7860","2.33125","14.31676","0.00728","602.60065"
"","39.7980","2.33197","14.31954","0.00728","602.71777"
"","39.8100","2.33269","14.32249","0.00729","602.84161"
"","39.8220","2.33346","14.32521","0.00729","602.95605"
"","39.8360","2.33424","14.32797","0.00730","603.07220"
"","39.8560","2.33544","14.33060","0.00730","603.18311"
"","39.8720","2.33639","14.33320","0.00731","603.29260"
"","39.8880","2.33729","14.33592","0.00732","603.40680"
"","39.9060","2.33837","14.33862","0.00733","603.52063"
"","39.9220","2.33932","14.34120","0.00733","603.62939"
"","39.9380","2.34034","14.34399","0.00734","603.74652"
"","39.9520","2.34118","14.34683","0.00734","603.86627"
"","39.9660","2.34207","14.34955","0.00735","603.98077"
"","39.9800","2.34291","14.35232","0.00736","604.09735"
"","39.9920","2.34369","14.35505","0.00736","604.21198"
"","40.0040","2.34441","14.35803","0.00736","604.33752"
"","40.0160","2.34506","14.36087","0.00737","604.45697"
"","40.0340","2.34614","14.36340","0.00737","604.56360"
"","40.0580","2.34751","14.36598","0.00738","604.67206"
"","40.0760","2.34859","14.36857","0.00739","604.78143"
"","40.0920","2.34949","14.37135","0.00740","604.89807"
"","40.1060","2.35038","14.37386","0.00740","605.00385"
"","40.1200","2.35122","14.37667","0.00741","605.12219"
"","40.1300","2.35182","14.37929","0.00741","605.23230"
"","40.1420","2.35254","14.38208","0.00742","605.34985"
"","40.1520","2.35314","14.38460","0.00742","605.45575"
"","40.1640","2.35391","14.38761","0.00742","605.58264"
"","40.1740","2.35451","14.39017","0.00743","605.69025"
"","40.1860","2.35523","14.39284","0.00743","605.80292"
"","40.2000","2.35606","14.39538","0.00744","605.90955"
"","40.2180","2.35708","14.39798","0.00744","606.01904"
"","40.2380","2.35834","14.40048","0.00745","606.12445"
"","40.2560","2.35935","14.40317","0.00746","606.23755"
"","40.2720","2.36031","14.40595","0.00747","606.35437"
"","40.2880","2.36133","14.40861","0.00747","606.46643"
"","40.3020","2.36216","14.41121","0.00748","606.57617"
"","40.3160","2.36306","14.41417","0.00749","606.70038"
"","40.3280","2.36384","14.41702","0.00749","606.82062"
"","40.3420","2.36467","14.41993","0.00750","606.94318"
"","40.3540","2.36539","14.42253","0.00750","607.05261"
"","40.3680","2.36623","14.42510","0.00750","607.16046"
"","40.3860","2.36725","14.42791","0.00751","607.27899"
"","40.4100","2.36868","14.43060","0.00752","607.39233"
"","40.4280","2.36976","14.43336","0.00753","607.50830"
"","40.4480","2.37095","14.43598","0.00754","607.61841"
"","40.4640","2.37197","14.43879","0.00754","607.73694"
"","40.4760","2.37269","14.44146","0.00755","607.84906"
"","40.4880","2.37340","14.44415","0.00755","607.96228"
"","40.5000","2.37412","14.44683","0.00755","608.07532"
"","40.5120","2.37484","14.44975","0.00756","608.19830"
"","40.5240","2.37556","14.45252","0.00757","608.31458"
"","40.5380","2.37645","14.45520","0.00757","608.42743"
"","40.5520","2.37723","14.45789","0.00758","608.54071"
"","40.5700","2.37831","14.46063","0.00758","608.65594"
"","40.5840","2.37914","14.46320","0.00759","608.76410"
"","40.6000","2.38010","14.46582","0.00760","608.87463"
"","40.6180","2.38118","14.46850","0.00760","608.98749"
"","40.6340","2.38213","14.47137","0.00761","609.10834"
"","40.6480","2.38297","14.47404","0.00762","609.22040"
"","40.6620","2.38387","14.47674","0.00762","609.33405"
"","40.6740","2.38464","14.47953","0.00763","609.45148"
"","40.6860","2.38536","14.48242","0.00763","609.57330"
"","40.6980","2.38608","14.48510","0.00764","609.68616"
"","40.7160","2.38710","14.48767","0.00764","609.79437"
"","40.7340","2.38817","14.49036","0.00765","609.90735"
"","40.7500","2.38913","14.49300","0.00766","610.01862"
"","40.7680","2.39020","14.49551","0.00766","610.12402"
"","40.7840","2.39116","14.49822","0.00767","610.23816"
"","40.8000","2.39212","14.50083","0.00767","610.34821"
"","40.8160","2.39313","14.50352","0.00768","610.46124"
"","40.8300","2.39397","14.50606","0.00769","610.56812"
"","40.8460","2.39493","14.50879","0.00769","610.68323"
"","40.8620","2.39588","14.51137","0.00770","610.79163"
"","40.8760","2.39666","14.51395","0.00770","610.90039"
"","40.8940","2.39774","14.51663","0.00771","611.01331"
"","40.9140","2.39887","14.51941","0.00772","611.13025"
"","40.9320","2.39995","14.52219","0.00773","611.24701"
"","40.9460","2.40073","14.52484","0.00773","611.35895"
"","40.9600","2.40156","14.52737","0.00774","611.46509"
"","40.9760","2.40258","14.53021","0.00775","611.58478"
"","40.9920","2.40354","14.53304","0.00775","611.70367"
"","41.0060","2.40443","14.53556","0.00776","611.80994"
"","41.0180","2.40515","14.53825","0.00776","611.92316"
"","41.0280","2.40575","14.54076","0.00776","612.02863"
"","41.0400","2.40647","14.54361","0.00777","612.14893"
"","41.0540","2.40730","14.54633","0.00777","612.26349"
"","41.0700","2.40826","14.54911","0.00778","612.38025"
"","41.0920","2.40952","14.55183","0.00779","612.49500"
"","41.1100","2.41065","14.55436","0.00779","612.60107"
"","41.1280","2.41173","14.55717","0.00780","612.71954"
"","41.1400","2.41245","14.55972","0.00780","612.82690"
"","41.1560","2.41340","14.56246","0.00781","612.94226"
"","41.1720","2.41442","14.56525","0.00782","613.05969"
"","41.1860","2.41532","14.56802","0.00783","613.17633"
"","41.1980","2.41603","14.57067","0.00783","613.28754"
"","41.2100","2.41675","14.57341","0.00783","613.40320"
"","41.2220","2.41747","14.57607","0.00784","613.51483"
"","41.2400","2.41854","14.57882","0.00785","613.63062"
"","41.2640","2.41992","14.58140","0.00786","613.73938"
"","41.2920","2.42153","14.58408","0.00787","613.85223"
"","41.3080","2.42249","14.58686","0.00787","613.96899"
"","41.3220","2.42333","14.58951","0.00788","614.08075"
"","41.3360","2.42417","14.59227","0.00788","614.19702"
"","41.3500","2.42506","14.59477","0.00789","614.30225"
"","41.3640","2.42590","14.59764","0.00789","614.42303"
"","41.3760","2.42668","14.60046","0.00790","614.54169"
"","41.3860","2.42727","14.60316","0.00790","614.65521"
"","41.3960","2.42787","14.60570","0.00791","614.76233"
"","41.4100","2.42871","14.60853","0.00791","614.88129"
"","41.4260","2.42961","14.61130","0.00792","614.99780"
"","41.4500","2.43104","14.61388","0.00793","615.10657"
"","41.4700","2.43224","14.61669","0.00794","615.22461"
"","41.4860","2.43325","14.61919","0.00794","615.32983"
"","41.5040","2.43433","14.62201","0.00795","615.44885"
"","41.5200","2.43529","14.62461","0.00796","615.55798"
"","41.5360","2.43630","14.62744","0.00796","615.67719"
"","41.5500","2.43714","14.63013","0.00797","615.79034"
"","41.5620","2.43792","14.63288","0.00797","615.90601"
"","41.5740","2.43863","14.63557","0.00798","616.01953"
"","41.5920","2.43965","14.63829","0.00799","616.13373"
"","41.6120","2.44085","14.64100","0.00800","616.24786"
"","41.6300","2.44186","14.64358","0.00800","616.35638"
"","41.6540","2.44324","14.64614","0.00801","616.46442"
"","41.6740","2.44443","14.64868","0.00802","616.57141"
"","41.6880","2.44533","14.65122","0.00802","616.67828"
"","41.7020","2.44617","14.65385","0.00803","616.78876"
"","41.7140","2.44688","14.65637","0.00803","616.89471"
"","41.7280","2.44772","14.65904","0.00804","617.00714"
"","41.7420","2.44856","14.66191","0.00804","617.12811"
"","41.7560","2.44940","14.66459","0.00805","617.24109"
"","41.7700","2.45017","14.66712","0.00805","617.34735"
"","41.7860","2.45113","14.66970","0.00806","617.45612"
"","41.8020","2.45209","14.67230","0.00806","617.56549"
"","41.8180","2.45304","14.67483","0.00807","617.67188"
"","41.8320","2.45388","14.67754","0.00808","617.78601"
"","41.8480","2.45484","14.68019","0.00808","617.89740"
"","41.8620","2.45573","14.68284","0.00809","618.00903"
"","41.8760","2.45657","14.68547","0.00809","618.11981"
"","41.8900","2.45747","14.68805","0.00810","618.22839"
"","41.9020","2.45824","14.69055","0.00811","618.33374"
"","41.9140","2.45896","14.69321","0.00811","618.44550"
"","41.9260","2.45968","14.69596","0.00811","618.56122"
"","41.9420","2.46064","14.69859","0.00812","618.67200"
"","41.9680","2.46213","14.70110","0.00813","618.77759"
"","41.9840","2.46309","14.70365","0.00813","618.88507"
"","42.0040","2.46428","14.70640","0.00814","619.00073"
"","42.0180","2.46518","14.70892","0.00815","619.10663"
"","42.0340","2.46608","14.71158","0.00816","619.21887"
"","42.0500","2.46709","14.71449","0.00816","619.34113"
"","42.0640","2.46793","14.71713","0.00817","619.45233"
"","42.0800","2.46889","14.71966","0.00818","619.55878"
"","42.0940","2.46972","14.72219","0.00818","619.66528"
"","42.1080","2.47050","14.72474","0.00818","619.77252"
"","42.1280","2.47170","14.72727","0.00819","619.87897"
"","42.1500","2.47295","14.73002","0.00820","619.99475"
"","42.1680","2.47403","14.73257","0.00821","620.10236"
"","42.1860","2.47517","14.73524","0.00822","620.21442"
"","42.2020","2.47606","14.73798","0.00822","620.32983"
"","42.2180","2.47708","14.74076","0.00823","620.44684"
"","42.2300","2.47786","14.74330","0.00824","620.55402"
"","42.2440","2.47875","14.74615","0.00824","620.67371"
"","42.2580","2.47965","14.74904","0.00825","620.79559"
"","42.2700","2.48031","14.75206","0.00825","620.92255"
"","42.2820","2.48102","14.75482","0.00826","621.03876"
"","42.3000","2.48216","14.75757","0.00826","621.15436"
"","42.3220","2.48342","14.76029","0.00827","621.26898"
"","42.3480","2.48491","14.76294","0.00828","621.38049"
"","42.3700","2.48629","14.76558","0.00829","621.49152"
"","42.3880","2.48742","14.76841","0.00830","621.61060"
"","42.4020","2.48826","14.77110","0.00830","621.72406"
"","42.4140","2.48904","14.77402","0.00831","621.84674"
"","42.4260","2.48975","14.77691","0.00831","621.96844"
"","42.4400","2.49059","14.77965","0.00832","622.08392"
"","42.4580","2.49161","14.78234","0.00832","622.19702"
"","42.4820","2.49298","14.78496","0.00833","622.30719"
"","42.5020","2.49412","14.78774","0.00834","622.42432"
"","42.5220","2.49525","14.79050","0.00835","622.54071"
"","42.5420","2.49651","14.79326","0.00836","622.65649"
"","42.5580","2.49747","14.79609","0.00836","622.77600"
"","42.5720","2.49830","14.79874","0.00837","622.88745"
"","42.5840","2.49914","14.80147","0.00837","623.00214"
"","42.5960","2.49986","14.80438","0.00838","623.12488"
"","42.6080","2.50058","14.80729","0.00838","623.24719"
"","42.6220","2.50141","14.81000","0.00839","623.36151"
"","42.6380","2.50237","14.81271","0.00840","623.47540"
"","42.6560","2.50339","14.81546","0.00840","623.59094"
"","42.6780","2.50470","14.81809","0.00841","623.70178"
"","42.7060","2.50638","14.82068","0.00842","623.81097"
"","42.7200","2.50727","14.82337","0.00843","623.92383"
"","42.7340","2.50811","14.82596","0.00843","624.03284"
"","42.7500","2.50913","14.82859","0.00844","624.14386"
"","42.7640","2.51002","14.83150","0.00844","624.26636"
"","42.7760","2.51074","14.83445","0.00845","624.39032"
"","42.7880","2.51146","14.83702","0.00845","624.49872"
"","42.8080","2.51259","14.83965","0.00846","624.60925"
