Results Table 1;;;;;
;;;;;
;;;;;
;Aço 1016;;;;
;Time;Displacement;Force;Tensile strain (Strain 2);Tensile stress
;(s);(mm);(kN);(mm/mm);(MPa)
;412.0940;24.72092;11.43563;0.33011;481.33212
;412.1220;24.72260;11.43306;0.33014;481.22379
;412.2080;24.72786;11.43055;0.33023;481.11823
;412.2400;24.72977;11.42795;0.33026;481.00888
;412.2680;24.73138;11.42538;0.33029;480.90088
;412.3040;24.73360;11.42282;0.33032;480.79312
;412.3700;24.73766;11.42031;0.33039;480.68726
;412.4120;24.74018;11.41756;0.33043;480.57150
;412.4320;24.74137;11.41504;0.33045;480.46548
;412.4580;24.74287;11.41249;0.33048;480.35812
;412.4840;24.74442;11.40987;0.33050;480.24768
;412.5680;24.74950;11.40727;0.33059;480.13843
;412.6080;24.75183;11.40471;0.33063;480.03070
;412.6320;24.75333;11.40201;0.33065;479.91724
;412.6640;24.75524;11.39943;0.33068;479.80856
;412.7280;24.75919;11.39688;0.33075;479.70129
;412.7600;24.76104;11.39431;0.33078;479.59293
;412.7880;24.76271;11.39168;0.33081;479.48209
;412.8180;24.76445;11.38912;0.33084;479.37460
;412.8540;24.76672;11.38646;0.33088;479.26263
;412.8960;24.76923;11.38393;0.33092;479.15601
;412.9460;24.77210;11.38134;0.33097;479.04721
;412.9700;24.77348;11.37881;0.33099;478.94064
;413.0040;24.77557;11.37622;0.33102;478.83145
;413.0520;24.77856;11.37372;0.33107;478.72623
;413.0980;24.78125;11.37119;0.33112;478.61996
;413.1260;24.78286;11.36865;0.33114;478.51297
;413.1560;24.78466;11.36612;0.33117;478.40646
;413.1920;24.78693;11.36353;0.33121;478.29730
;413.2520;24.79058;11.36096;0.33127;478.18903
;413.2800;24.79219;11.35825;0.33130;478.07529
;413.3000;24.79333;11.35551;0.33132;477.95978
;413.3320;24.79518;11.35289;0.33135;477.84964
;413.4300;24.80122;11.35022;0.33145;477.73718
;413.4520;24.80248;11.34765;0.33147;477.62906
;413.4700;24.80355;11.34490;0.33149;477.51312
;413.4960;24.80511;11.34234;0.33152;477.40533
;413.5320;24.80726;11.33983;0.33155;477.29974
;413.6020;24.81156;11.33727;0.33162;477.19193
;413.6260;24.81300;11.33462;0.33165;477.08063
;413.6440;24.81401;11.33207;0.33166;476.97311
;413.6660;24.81533;11.32946;0.33169;476.86325
;413.6980;24.81724;11.32693;0.33172;476.75674
;413.7760;24.82191;11.32441;0.33180;476.65091
;413.8060;24.82370;11.32184;0.33183;476.54285
;413.8280;24.82495;11.31931;0.33185;476.43619
;413.8500;24.82627;11.31666;0.33187;476.32455
;413.9020;24.82950;11.31410;0.33192;476.21689
;413.9560;24.83273;11.31150;0.33198;476.10760
;413.9740;24.83381;11.30885;0.33199;475.99588
;414.0040;24.83560;11.30630;0.33202;475.88855
;414.0360;24.83751;11.30380;0.33206;475.78329
;414.0760;24.83996;11.30125;0.33210;475.67618
;414.1120;24.84212;11.29870;0.33213;475.56876
;414.1580;24.84481;11.29611;0.33218;475.45950
;414.1900;24.84672;11.29353;0.33221;475.35086
;414.2280;24.84899;11.29102;0.33225;475.24536
;414.2700;24.85156;11.28848;0.33229;475.13864
;414.3200;24.85455;11.28576;0.33234;475.02393
;414.3440;24.85598;11.28312;0.33236;474.91284
;414.3700;24.85754;11.28059;0.33239;474.80637
;414.4000;24.85939;11.27801;0.33242;474.69781
;414.4400;24.86185;11.27545;0.33246;474.58990
;414.4820;24.86430;11.27279;0.33250;474.47830
;414.5120;24.86603;11.27023;0.33253;474.37033
;414.5360;24.86747;11.26758;0.33255;474.25873
;414.5680;24.86938;11.26490;0.33259;474.14612
;414.6260;24.87297;11.26237;0.33265;474.03970
;414.6560;24.87470;11.25987;0.33267;473.93430
;414.6820;24.87626;11.25727;0.33270;473.82468
;414.7040;24.87757;11.25467;0.33272;473.71545
;414.7360;24.87948;11.25216;0.33275;473.60965
;414.7860;24.88259;11.24958;0.33281;473.50131
;414.8220;24.88469;11.24690;0.33284;473.38840
;414.8440;24.88600;11.24439;0.33286;473.28278
;414.8760;24.88785;11.24178;0.33289;473.17282
;414.9060;24.88965;11.23921;0.33292;473.06476
;414.9700;24.89359;11.23667;0.33299;472.95801
;415.0100;24.89593;11.23400;0.33303;472.84531
;415.0360;24.89748;11.23146;0.33305;472.73859
;415.0660;24.89927;11.22894;0.33308;472.63229
;415.0980;24.90125;11.22639;0.33312;472.52530
;415.1360;24.90364;11.22389;0.33316;472.41995
;415.1700;24.90561;11.22135;0.33319;472.31284
;415.1960;24.90716;11.21868;0.33322;472.20065
;415.2180;24.90842;11.21604;0.33324;472.08963
;415.2420;24.90986;11.21344;0.33326;471.98004
;415.2940;24.91308;11.21090;0.33331;471.87311
;415.3420;24.91595;11.20833;0.33336;471.76517
;415.3680;24.91745;11.20573;0.33339;471.65561
;415.3900;24.91876;11.20321;0.33341;471.54941
;415.4200;24.92056;11.20062;0.33344;471.44040
;415.4520;24.92253;11.19804;0.33347;471.33163
;415.5260;24.92707;11.19551;0.33355;471.22546
;415.5440;24.92809;11.19301;0.33356;471.12012
;415.5620;24.92911;11.19026;0.33358;471.00421
;415.5780;24.93006;11.18767;0.33360;470.89520
;415.6000;24.93138;11.18504;0.33362;470.78479
;415.6700;24.93569;11.18245;0.33369;470.67566
;415.7100;24.93796;11.17995;0.33373;470.57022
;415.7320;24.93921;11.17727;0.33375;470.45755
;415.7500;24.94029;11.17469;0.33377;470.34903
;415.7740;24.94172;11.17216;0.33379;470.24237
;415.8620;24.94711;11.16963;0.33388;470.13617
;415.8860;24.94854;11.16708;0.33391;470.02893
;415.9060;24.94967;11.16458;0.33392;469.92346
;415.9280;24.95099;11.16188;0.33395;469.80972
;415.9500;24.95231;11.15936;0.33397;469.70380
;415.9900;24.95482;11.15678;0.33401;469.59512
;416.0440;24.95805;11.15426;0.33406;469.48898
;416.0720;24.95966;11.15169;0.33409;469.38101
;416.0920;24.96080;11.14889;0.33411;469.26324
;416.1100;24.96193;11.14636;0.33413;469.15652
;416.1520;24.96445;11.14385;0.33417;469.05078
;416.1960;24.96719;11.14131;0.33422;468.94397
;416.2340;24.96941;11.13868;0.33425;468.83340
;416.2560;24.97066;11.13597;0.33427;468.71912
;416.2820;24.97228;11.13338;0.33430;468.61041
;416.3160;24.97437;11.13083;0.33434;468.50299
;416.3520;24.97658;11.12829;0.33437;468.39590
;416.3980;24.97933;11.12559;0.33442;468.28250
;416.4180;24.98047;11.12301;0.33444;468.17383
;416.4400;24.98184;11.12043;0.33446;468.06512
;416.4680;24.98346;11.11785;0.33449;467.95670
;416.5120;24.98615;11.11529;0.33453;467.84882
;416.5420;24.98794;11.11274;0.33456;467.74164
;416.5860;24.99051;11.11024;0.33461;467.63635
;416.6080;24.99183;11.10757;0.33463;467.52405
;416.6420;24.99380;11.10507;0.33466;467.41873
;416.6760;24.99590;11.10254;0.33469;467.31232
;416.7200;24.99864;11.10000;0.33474;467.20511
;416.7440;25.00002;11.09739;0.33476;467.09525
;416.7620;25.00109;11.09485;0.33478;466.98840
;416.7840;25.00241;11.09225;0.33480;466.87891
;416.8140;25.00414;11.08962;0.33483;466.76822
;416.8640;25.00725;11.08709;0.33488;466.66180
;416.8980;25.00929;11.08456;0.33492;466.55551
;416.9280;25.01102;11.08184;0.33495;466.44095
;416.9460;25.01204;11.07909;0.33496;466.32510
;416.9640;25.01317;11.07656;0.33498;466.21869
;417.0060;25.01568;11.07404;0.33502;466.11273
;417.0800;25.02023;11.07149;0.33510;466.00537
;417.1040;25.02160;11.06898;0.33512;465.89960
;417.1220;25.02274;11.06623;0.33514;465.78406
;417.1400;25.02375;11.06365;0.33516;465.67542
;417.1640;25.02519;11.06114;0.33518;465.56949
;417.1900;25.02681;11.05845;0.33521;465.45630
;417.2380;25.02973;11.05591;0.33526;465.34955
;417.2640;25.03129;11.05328;0.33528;465.23895
;417.2900;25.03279;11.05060;0.33531;465.12607
;417.3240;25.03476;11.04805;0.33534;465.01849
;417.3440;25.03595;11.04551;0.33536;464.91183
;417.3800;25.03816;11.04291;0.33540;464.80237
;417.4380;25.04163;11.04031;0.33546;464.69293
;417.4640;25.04325;11.03763;0.33548;464.58029
;417.4880;25.04462;11.03496;0.33551;464.46771
;417.5160;25.04630;11.03241;0.33553;464.36026
;417.5440;25.04803;11.02987;0.33556;464.25357
;417.5840;25.05048;11.02733;0.33560;464.14639
;417.6040;25.05162;11.02471;0.33562;464.03607
;417.6300;25.05317;11.02219;0.33565;463.93036
;417.6580;25.05478;11.01954;0.33568;463.81876
;417.6880;25.05652;11.01684;0.33571;463.70520
;417.7180;25.05837;11.01434;0.33574;463.59988
;417.7740;25.06178;11.01169;0.33579;463.48813
;417.7940;25.06298;11.00907;0.33581;463.37805
;417.8140;25.06411;11.00654;0.33583;463.27130
;417.8360;25.06549;11.00388;0.33585;463.15939
;417.8700;25.06752;11.00136;0.33589;463.05353
;417.9120;25.07015;10.99882;0.33593;462.94635
;417.9480;25.07230;10.99622;0.33597;462.83731
;417.9760;25.07398;10.99349;0.33600;462.72205
;417.9980;25.07529;10.99094;0.33602;462.61502
;418.0180;25.07643;10.98828;0.33604;462.50290
;418.0380;25.07769;10.98566;0.33606;462.39261
;418.0820;25.08038;10.98304;0.33610;462.28217
;418.1300;25.08325;10.98051;0.33615;462.17587
;418.1500;25.08438;10.97789;0.33617;462.06549
;418.1740;25.08582;10.97525;0.33619;461.95468
;418.1980;25.08725;10.97260;0.33622;461.84277
;418.2280;25.08905;10.97007;0.33625;461.73642
;418.2620;25.09114;10.96754;0.33628;461.63010
;418.3000;25.09347;10.96497;0.33632;461.52161
;418.3240;25.09484;10.96240;0.33634;461.41379
;418.3520;25.09652;10.95982;0.33637;461.30487
;418.3720;25.09772;10.95731;0.33639;461.19919
;418.3900;25.09879;10.95470;0.33641;461.08966
;418.4200;25.10064;10.95213;0.33644;460.98123
;418.4640;25.10321;10.94948;0.33648;460.86966
;418.4880;25.10465;10.94685;0.33651;460.75931
;418.5060;25.10567;10.94434;0.33652;460.65356
;418.5380;25.10758;10.94181;0.33656;460.54697
;418.5720;25.10961;10.93924;0.33659;460.43866
;418.6000;25.11135;10.93660;0.33662;460.32782
;418.6340;25.11344;10.93407;0.33665;460.22128
;418.6740;25.11577;10.93150;0.33669;460.11298
;418.6980;25.11721;10.92899;0.33672;460.00754
;418.7260;25.11888;10.92624;0.33674;459.89154
;418.7460;25.12008;10.92357;0.33676;459.77905
;418.7900;25.12283;10.92106;0.33681;459.67358
;418.8220;25.12474;10.91841;0.33684;459.56195
;418.8480;25.12624;10.91578;0.33687;459.45123
;418.8700;25.12749;10.91298;0.33689;459.33344
;418.8920;25.12881;10.91034;0.33691;459.22253
;418.9220;25.13060;10.90779;0.33694;459.11526
;418.9960;25.13515;10.90525;0.33702;459.00793
;419.0160;25.13634;10.90271;0.33704;458.90125
;419.0340;25.13736;10.89997;0.33705;458.78610
;419.0520;25.13843;10.89732;0.33707;458.67447
;419.0760;25.13993;10.89471;0.33710;458.56467
;419.1060;25.14172;10.89212;0.33713;458.45538
;419.1540;25.14471;10.88949;0.33718;458.34482
;419.1760;25.14603;10.88677;0.33720;458.23041
;419.1960;25.14716;10.88416;0.33722;458.12024
;419.2160;25.14836;10.88151;0.33724;458.00894
;419.2360;25.14949;10.87897;0.33725;457.90198
;419.2580;25.15081;10.87628;0.33728;457.78857
;419.2900;25.15272;10.87372;0.33731;457.68115
;419.3520;25.15649;10.87117;0.33737;457.57388
;419.3780;25.15804;10.86847;0.33740;457.45993
;419.3960;25.15906;10.86580;0.33741;457.34778
;419.4160;25.16026;10.86309;0.33743;457.23352
;419.4340;25.16133;10.86058;0.33745;457.12811
;419.4600;25.16295;10.85788;0.33748;457.01410
;419.5260;25.16701;10.85516;0.33755;456.89987
;419.5480;25.16827;10.85261;0.33757;456.79251
;419.5660;25.16934;10.84988;0.33759;456.67773
;419.5860;25.17054;10.84735;0.33761;456.57120
;419.6120;25.17215;10.84460;0.33763;456.45554
;419.6400;25.17383;10.84199;0.33766;456.34549
;419.6760;25.17604;10.83943;0.33770;456.23788
;419.7140;25.17825;10.83679;0.33773;456.12659
;419.7340;25.17939;10.83402;0.33775;456.01010
;419.7500;25.18035;10.83148;0.33777;455.90323
;419.7720;25.18166;10.82886;0.33779;455.79266
;419.8000;25.18339;10.82629;0.33782;455.68451
;419.8480;25.18633;10.82370;0.33787;455.57584
;419.8760;25.18800;10.82103;0.33790;455.46329
;419.9020;25.18955;10.81847;0.33792;455.35550
;419.9220;25.19069;10.81593;0.33794;455.24850
;419.9400;25.19182;10.81335;0.33796;455.14008
;419.9680;25.19350;10.81081;0.33799;455.03293
;419.9960;25.19529;10.80822;0.33802;454.92416
;420.0400;25.19786;10.80570;0.33806;454.81799
;420.0560;25.19882;10.80319;0.33808;454.71234
;420.0740;25.19984;10.80060;0.33809;454.60352
;420.0980;25.20121;10.79807;0.33812;454.49677
;420.1280;25.20306;10.79542;0.33815;454.38516
;420.1640;25.20522;10.79278;0.33818;454.27432
;420.2020;25.20761;10.79026;0.33822;454.16815
;420.2300;25.20922;10.78770;0.33825;454.06021
;420.2520;25.21048;10.78511;0.33827;453.95157
;420.2720;25.21168;10.78253;0.33829;453.84271
;420.2940;25.21299;10.77994;0.33831;453.73389
;420.3200;25.21454;10.77733;0.33834;453.62399
;420.3640;25.21729;10.77476;0.33838;453.51581
;420.3900;25.21885;10.77226;0.33841;453.41055
;420.4140;25.22022;10.76956;0.33843;453.29697
;420.4360;25.22148;10.76687;0.33845;453.18375
;420.4520;25.22243;10.76432;0.33847;453.07645
;420.4720;25.22363;10.76182;0.33849;452.97101
;420.5140;25.22620;10.75931;0.33853;452.86526
;420.5500;25.22841;10.75672;0.33857;452.75650
;420.5780;25.23003;10.75413;0.33860;452.64734
;420.6040;25.23152;10.75154;0.33862;452.53824
;420.6220;25.23260;10.74884;0.33864;452.42471
;420.6400;25.23368;10.74632;0.33866;452.31854
;420.6620;25.23505;10.74370;0.33868;452.20847
;420.6980;25.23732;10.74104;0.33872;452.09641
;420.7320;25.23936;10.73846;0.33875;451.98785
;420.7560;25.24073;10.73593;0.33878;451.88120
;420.7780;25.24211;10.73341;0.33880;451.77524
;420.7960;25.24318;10.73079;0.33882;451.66519
;420.8240;25.24486;10.72826;0.33884;451.55844
;420.8480;25.24629;10.72567;0.33887;451.44943
;420.8780;25.24815;10.72314;0.33890;451.34290
;420.9180;25.25047;10.72055;0.33894;451.23422
;420.9440;25.25203;10.71796;0.33896;451.12503
;420.9680;25.25347;10.71528;0.33899;451.01233
;420.9840;25.25437;10.71261;0.33900;450.89987
;421.0020;25.25550;10.71009;0.33902;450.79370
;421.0320;25.25729;10.70751;0.33905;450.68497
;421.0640;25.25933;10.70494;0.33909;450.57703
;421.0960;25.26118;10.70236;0.33912;450.46829
;421.1140;25.26220;10.69978;0.33913;450.35965
;421.1340;25.26345;10.69716;0.33915;450.24945
;421.1580;25.26483;10.69450;0.33918;450.13751
;421.1800;25.26620;10.69189;0.33920;450.02768
;421.2100;25.26805;10.68927;0.33923;449.91739
;421.2500;25.27039;10.68660;0.33927;449.80502
;421.2720;25.27170;10.68392;0.33929;449.69223
;421.2940;25.27296;10.68137;0.33931;449.58508
;421.3180;25.27439;10.67874;0.33934;449.47433
;421.3420;25.27583;10.67621;0.33936;449.36783
;421.3920;25.27893;10.67371;0.33941;449.26248
;421.4160;25.28037;10.67116;0.33944;449.15530
;421.4400;25.28175;10.66851;0.33946;449.04382
;421.4580;25.28282;10.66594;0.33948;448.93542
;421.4740;25.28378;10.66321;0.33949;448.82074
;421.4940;25.28498;10.66064;0.33951;448.71246
;421.5180;25.28641;10.65812;0.33954;448.60648
;421.5500;25.28838;10.65556;0.33957;448.49863
;421.5940;25.29107;10.65296;0.33961;448.38895
;421.6140;25.29227;10.65027;0.33963;448.27579
;421.6300;25.29317;10.64774;0.33965;448.16934
;421.6460;25.29407;10.64516;0.33966;448.06070
;421.6620;25.29502;10.64263;0.33968;447.95422
;421.6860;25.29645;10.63999;0.33970;447.84338
;421.7120;25.29801;10.63746;0.33973;447.73666
;421.7620;25.30112;10.63485;0.33978;447.62674
;421.7940;25.30303;10.63222;0.33981;447.51614
;421.8120;25.30405;10.62945;0.33983;447.39944
;421.8280;25.30500;10.62680;0.33985;447.28790
;421.8460;25.30608;10.62427;0.33986;447.18155
;421.8700;25.30758;10.62165;0.33989;447.07123
;421.9000;25.30937;10.61911;0.33992;446.96448
;421.9380;25.31170;10.61654;0.33996;446.85596
;421.9680;25.31350;10.61398;0.33999;446.74844
;421.9860;25.31457;10.61127;0.34001;446.63431
;422.0020;25.31547;10.60857;0.34002;446.52078
;422.0160;25.31624;10.60592;0.34003;446.40900
;422.0320;25.31720;10.60337;0.34005;446.30173
;422.0680;25.31942;10.60075;0.34009;446.19150
;422.0980;25.32121;10.59822;0.34012;446.08517
;422.1340;25.32336;10.59565;0.34015;445.97699
;422.1580;25.32479;10.59308;0.34018;445.86890
;422.1840;25.32629;10.59043;0.34020;445.75723
;422.2040;25.32743;10.58777;0.34022;445.64529
;422.2260;25.32880;10.58511;0.34024;445.53342
;422.2540;25.33054;10.58246;0.34027;445.42191
;422.2880;25.33269;10.57995;0.34031;445.31616
;422.3240;25.33478;10.57736;0.34034;445.20724
;422.3460;25.33609;10.57479;0.34036;445.09869
;422.3660;25.33729;10.57218;0.34038;444.98911
;422.3840;25.33837;10.56961;0.34040;444.88071
;422.4020;25.33944;10.56689;0.34042;444.76620
;422.4220;25.34064;10.56431;0.34044;444.65768
;422.4460;25.34213;10.56180;0.34047;444.55203
;422.4860;25.34447;10.55927;0.34050;444.44547
;422.5080;25.34578;10.55663;0.34053;444.33447
;422.5320;25.34722;10.55400;0.34055;444.22388
;422.5500;25.34829;10.55122;0.34057;444.10681
;422.5720;25.34961;10.54860;0.34059;443.99637
;422.6020;25.35152;10.54604;0.34062;443.88879
;422.6340;25.35349;10.54350;0.34065;443.78204
;422.6620;25.35511;10.54085;0.34068;443.67038
;422.6820;25.35630;10.53830;0.34070;443.56296
;422.6980;25.35726;10.53571;0.34072;443.45380
;422.7160;25.35828;10.53316;0.34073;443.34647
;422.7360;25.35953;10.53045;0.34076;443.23260
;422.7620;25.36115;10.52794;0.34078;443.12714
;422.7960;25.36330;10.52533;0.34082;443.01721
;422.8240;25.36492;10.52264;0.34085;442.90390
;422.8400;25.36581;10.51998;0.34086;442.79193
;422.8600;25.36701;10.51740;0.34088;442.68338
;422.8800;25.36814;10.51470;0.34090;442.56949
;422.8980;25.36922;10.51205;0.34092;442.45807
;422.9240;25.37072;10.50952;0.34094;442.35159
;422.9620;25.37317;10.50698;0.34098;442.24463
;423.0000;25.37544;10.50444;0.34102;442.13779
;423.0200;25.37663;10.50166;0.34104;442.02081
;423.0400;25.37777;10.49891;0.34106;441.90494
;423.0600;25.37890;10.49639;0.34108;441.79883
;423.0780;25.38004;10.49377;0.34110;441.68875
;423.0980;25.38124;10.49115;0.34112;441.57840
;423.1280;25.38315;10.48858;0.34115;441.47009
;423.1680;25.38554;10.48602;0.34119;441.36237
;423.1920;25.38698;10.48345;0.34121;441.25439
;423.2080;25.38787;10.48061;0.34123;441.13461
;423.2220;25.38865;10.47808;0.34124;441.02853
;423.2380;25.38961;10.47556;0.34126;440.92227
;423.2560;25.39068;10.47305;0.34127;440.81671
;423.2840;25.39236;10.47042;0.34130;440.70587
;423.3380;25.39570;10.46783;0.34136;440.59705
;423.3640;25.39726;10.46510;0.34138;440.48209
;423.3800;25.39816;10.46233;0.34140;440.36523
;423.3960;25.39911;10.45976;0.34142;440.25711
;423.4140;25.40013;10.45697;0.34143;440.13986
;423.4340;25.40139;10.45439;0.34145;440.03110
;423.4540;25.40258;10.45176;0.34147;439.92035
;423.4880;25.40473;10.44915;0.34151;439.81046
;423.5240;25.40689;10.44659;0.34154;439.70288
;423.5420;25.40796;10.44399;0.34156;439.59363
;423.5580;25.40892;10.44147;0.34158;439.48724
;423.5740;25.40988;10.43882;0.34159;439.37564
;423.5900;25.41077;10.43611;0.34161;439.26172
;423.6100;25.41203;10.43350;0.34163;439.15189
;423.6360;25.41358;10.43100;0.34166;439.04660
;423.6660;25.41544;10.42834;0.34169;438.93494
;423.6980;25.41729;10.42574;0.34172;438.82535
;423.7220;25.41872;10.42317;0.34174;438.71719
;423.7440;25.41998;10.42058;0.34176;438.60831
;423.7600;25.42094;10.41808;0.34178;438.50302
;423.7820;25.42225;10.41554;0.34180;438.39597
;423.8040;25.42363;10.41286;0.34182;438.28329
;423.8320;25.42536;10.41033;0.34185;438.17648
;423.8600;25.42710;10.40781;0.34188;438.07077
;423.8820;25.42835;10.40530;0.34190;437.96503
;423.9000;25.42943;10.40272;0.34192;437.85626
;423.9220;25.43068;10.40014;0.34194;437.74768
;423.9400;25.43176;10.39752;0.34196;437.63736
;423.9680;25.43349;10.39487;0.34199;437.52609
;423.9880;25.43475;10.39232;0.34201;437.41876
;424.0120;25.43624;10.38971;0.34203;437.30890
;424.0400;25.43786;10.38699;0.34206;437.19434
;424.0620;25.43911;10.38439;0.34208;437.08484
;424.0820;25.44025;10.38187;0.34210;436.97870
;424.1040;25.44156;10.37929;0.34212;436.87018
;424.1220;25.44264;10.37679;0.34214;436.76480
;424.1380;25.44366;10.37401;0.34216;436.64810
;424.1660;25.44533;10.37141;0.34219;436.53870
;424.2060;25.44778;10.36876;0.34223;436.42700
;424.2340;25.44946;10.36613;0.34225;436.31628
;424.2520;25.45047;10.36327;0.34227;436.19592
;424.2660;25.45131;10.36059;0.34229;436.08310
;424.2820;25.45226;10.35786;0.34230;435.96805
;424.3000;25.45340;10.35515;0.34232;435.85413
;424.3300;25.45520;10.35252;0.34235;435.74332
;424.3560;25.45681;10.34996;0.34238;435.63583
;424.3820;25.45843;10.34740;0.34240;435.52786
;424.4040;25.45968;10.34468;0.34242;435.41364
;424.4220;25.46076;10.34215;0.34244;435.30692
;424.4400;25.46177;10.33963;0.34246;435.20093
;424.4640;25.46321;10.33699;0.34248;435.08963
