Strain	Stress
0,13924	784,5354
0,13926	784,42822
0,13927	784,30969
0,13929	784,19568
0,1393	784,07513
0,13931	783,96777
0,13932	783,84399
0,13933	783,73828
0,13934	783,62579
0,13935	783,51196
0,13936	783,40228
0,13937	783,28619
0,13938	783,16541
0,13939	783,05212
0,1394	782,93854
0,13942	782,82269
0,13943	782,70599
0,13944	782,59973
0,13945	782,48877
0,13947	782,37683
0,13948	782,25366
0,13949	782,14661
0,1395	782,04059
0,1395	781,93109
0,13952	781,81744
0,13952	781,70148
0,13953	781,58136
0,13954	781,45892
0,13956	781,34387
0,13957	781,22266
0,13958	781,11218
0,1396	780,99158
0,13961	780,88092
0,13962	780,76923
0,13963	780,65778
0,13965	780,53418
0,13966	780,42328
0,13967	780,30103
0,13968	780,17987
0,13969	780,0697
0,1397	779,96069
0,13971	779,8457
0,13972	779,72321
0,13973	779,60455
0,13974	779,49091
0,13975	779,37927
0,13976	779,26416
0,13978	779,14575
0,13979	779,02246
0,1398	778,90143
0,13981	778,79303
0,13982	778,68451
0,13983	778,56982
0,13984	778,44916
0,13985	778,32281
0,13986	778,21649
0,13987	778,09424
0,13988	777,96661
0,13989	777,8493
0,1399	777,7359
0,13991	777,61475
0,13992	777,50464
0,13993	777,3927
0,13995	777,28687
0,13996	777,18011
0,13997	777,07257
0,13998	776,96411
0,13999	776,85638
0,14	776,73529
0,14001	776,6156
0,14002	776,50055
0,14003	776,38574
0,14004	776,26831
0,14005	776,15125
0,14006	776,03394
0,14007	775,92328
0,14008	775,81628
0,14009	775,70923
0,1401	775,58698
0,14012	775,4743
0,14013	775,35919
0,14014	775,24823
0,14015	775,13593
0,14016	775,02631
0,14017	774,91656
0,14018	774,7962
0,14019	774,66943
0,1402	774,55756
0,14021	774,44489
0,14021	774,33881
0,14022	774,21356
0,14023	774,09277
0,14024	773,96497
0,14025	773,84778
0,14027	773,72668
0,14028	773,62054
0,1403	773,49823
0,14031	773,38281
0,14032	773,26123
0,14033	773,14032
0,14034	773,0351
0,14035	772,92169
0,14036	772,80908
0,14037	772,69324
0,14038	772,58411
0,14039	772,47797
0,1404	772,35126
0,14041	772,23486
0,14043	772,11224
0,14044	771,99554
0,14045	771,88196
0,14046	771,77301
0,14047	771,66565
0,14048	771,55591
0,1405	771,44409
0,14051	771,33606
0,14052	771,21313
0,14053	771,10333
0,14054	770,98401
0,14055	770,86938
0,14056	770,74799
0,14057	770,62628
0,14058	770,51746
0,14058	770,41174
0,1406	770,28857
0,14061	770,16962
0,14061	770,04773
0,14063	769,935
0,14064	769,81549
0,14065	769,70978
0,14066	769,5965
0,14067	769,47211
0,14068	769,36115
0,14069	769,24133
0,1407	769,11664
0,14072	768,99725
0,14073	768,89111
0,14074	768,76538
0,14075	768,64758
0,14076	768,52734
0,14077	768,3996
0,14078	768,28223
0,14079	768,17236
0,1408	768,05884
0,14081	767,94885
0,14082	767,83649
0,14083	767,72174
0,14085	767,60455
0,14086	767,49286
0,14087	767,38147
0,14088	767,26221
0,14089	767,14099
0,1409	767,02002
0,14091	766,89734
0,14092	766,78473
0,14093	766,67725
0,14094	766,55963
0,14095	766,43732
0,14096	766,3277
0,14097	766,2124
0,14098	766,10266
0,14099	765,99347
0,14101	765,87427
0,14102	765,76459
0,14103	765,64294
0,14103	765,51996
0,14104	765,39685
0,14105	765,2655
0,14106	765,14825
0,14107	765,03925
0,14108	764,92023
0,14109	764,79962
0,1411	764,67712
0,14111	764,55957
0,14112	764,45319
0,14113	764,34027
0,14115	764,22937
0,14116	764,12177
0,14117	764,00696
0,14119	763,90173
0,1412	763,78906
0,14121	763,67725
0,14121	763,57153
0,14122	763,4649
0,14123	763,33453
0,14124	763,22931
0,14125	763,10352
0,14126	762,99506
0,14127	762,88837
0,14128	762,76556
0,14129	762,65637
0,1413	762,53998
0,14131	762,42261
0,14132	762,30188
0,14133	762,17932
0,14135	762,06171
0,14136	761,95276
0,14137	761,82855
0,14138	761,70325
0,14139	761,57947
0,1414	761,47302
0,14141	761,36023
0,14141	761,24683
0,14142	761,13
0,14143	761,01147
0,14144	760,89008
0,14145	760,77832
0,14146	760,65192
0,14147	760,53131
0,14148	760,42578
0,14149	760,30579
0,14151	760,18976
0,14152	760,07776
0,14153	759,96002
0,14155	759,8396
0,14156	759,7149
0,14157	759,58484
0,14158	759,47931
0,14159	759,36877
0,14159	759,25214
0,1416	759,13837
0,14161	759,02893
0,14162	758,89948
0,14163	758,77722
0,14164	758,6637
0,14165	758,5423
0,14166	758,43372
0,14168	758,32507
0,14169	758,21692
0,1417	758,10931
0,14171	757,99994
0,14172	757,89398
0,14173	757,77478
0,14174	757,64813
0,14175	757,54089
0,14176	757,43176
0,14177	757,31958
0,14177	757,20654
0,14178	757,08136
0,14179	756,97565
0,1418	756,85858
0,14181	756,74286
0,14181	756,63702
0,14182	756,53046
0,14183	756,41669
0,14184	756,30975
0,14185	756,19769
0,14186	756,07892
0,14188	755,96375
0,14189	755,85126
0,1419	755,7406
0,14191	755,60968
0,14192	755,48621
0,14193	755,37042
0,14194	755,24982
0,14195	755,12866
0,14196	755,01062
0,14197	754,89703
0,14198	754,78101
0,14199	754,66125
0,142	754,54333
0,14201	754,42639
0,14202	754,31158
0,14203	754,18964
0,14205	754,08136
0,14206	753,96631
0,14207	753,85034
0,14209	753,73163
0,1421	753,61145
0,1421	753,50311
0,14211	753,39276
0,14212	753,27167
0,14213	753,16473
0,14214	753,05414
0,14215	752,93188
0,14216	752,80249
0,14217	752,67877
0,14218	752,55438
0,14219	752,43378
0,1422	752,31195
0,14221	752,20624
0,14222	752,09265
0,14223	751,97583
0,14224	751,85529
0,14225	751,74103
0,14226	751,61639
0,14227	751,49054
0,14228	751,36688
0,14229	751,25403
0,1423	751,13599
0,14231	751,01483
0,14231	750,89868
0,14232	750,78638
0,14233	750,66266
0,14234	750,54999
0,14235	750,43829
0,14237	750,31445
0,14238	750,19928
0,14239	750,09088
0,1424	749,966
0,14241	749,85059
0,14242	749,72546
0,14243	749,61523
0,14244	749,49744
0,14245	749,38208
0,14246	749,25037
0,14247	749,13635
0,14248	749,01031
0,14249	748,89105
0,1425	748,77783
0,1425	748,66522
0,14251	748,53772
0,14252	748,42041
0,14254	748,31476
0,14255	748,19745
0,14256	748,078
0,14257	747,95135
0,14258	747,83667
0,14259	747,70648
0,1426	747,58289
0,14261	747,47742
0,14262	747,37018
0,14262	747,25629
0,14263	747,13959
0,14264	747,01733
0,14265	746,89789
0,14265	746,78192
0,14266	746,66956
0,14267	746,56305
0,14268	746,4353
0,14269	746,31738
0,1427	746,20801
0,14271	746,09027
0,14273	745,97223
0,14274	745,867
0,14275	745,75183
0,14276	745,63751
0,14277	745,51245
0,14278	745,3866
0,14279	745,2757
0,1428	745,15845
0,14281	745,05273
0,14282	744,94629
0,14283	744,82019
0,14284	744,69183
0,14285	744,56067
0,14286	744,44861
0,14287	744,32324
0,14288	744,19678
0,14289	744,08887
0,1429	743,9809
0,14291	743,85809
0,14292	743,75146
0,14293	743,63123
0,14294	743,50739
0,14295	743,39044
0,14296	743,26703
0,14297	743,15521
0,14298	743,0376
0,14298	742,91791
0,14299	742,80133
0,143	742,6886
0,14301	742,58307
0,14301	742,47437
0,14302	742,34711
0,14303	742,21747
0,14304	742,08966
0,14305	741,97296
0,14307	741,84998
0,14308	741,74152
0,14309	741,63287
0,1431	741,52045
0,14311	741,40387
0,14312	741,28082
0,14313	741,17517
0,14314	741,05054
0,14315	740,9328
0,14316	740,81635
0,14317	740,70197
0,14318	740,58374
0,14318	740,46454
0,14319	740,35437
0,1432	740,24371
0,14321	740,13202
0,14322	740,0014
0,14323	739,88275
0,14324	739,77393
0,14325	739,66254
0,14326	739,54553
0,14327	739,43524
0,14328	739,30878
0,14329	739,20239
0,1433	739,09515
0,14331	738,96912
0,14332	738,86212
0,14333	738,73273
0,14333	738,62677
0,14334	738,51874
0,14335	738,40771
0,14336	738,30133
0,14337	738,16919
0,14338	738,05627
0,14338	737,93799
0,14339	737,83148
0,1434	737,72144
0,14341	737,60291
0,14342	737,48187
0,14343	737,3667
0,14344	737,25433
0,14345	737,13593
0,14346	737,02948
0,14348	736,90833
0,14348	736,78033
0,14349	736,66541
0,1435	736,54517
0,14351	736,42676
0,14352	736,30518
0,14353	736,19226
0,14354	736,06836
0,14355	735,93652
0,14356	735,82056
0,14357	735,6922
0,14358	735,56287
0,14359	735,44794
0,1436	735,3252
0,14361	735,21069
0,14362	735,09454
0,14363	734,9798
0,14364	734,85748
0,14365	734,75116
0,14366	734,63031
0,14366	734,51868
0,14367	734,39172
0,14368	734,28552
0,14369	734,15631
0,1437	734,02673
0,14371	733,91821
0,14372	733,81061
0,14373	733,68701
0,14374	733,55847
0,14375	733,45245
0,14376	733,33002
0,14377	733,20184
0,14378	733,07599
0,14379	732,95618
0,1438	732,83582
0,1438	732,73059
0,14381	732,60297
0,14382	732,48016
0,14383	732,34784
0,14384	732,23328
0,14385	732,12354
0,14386	732,01685
0,14387	731,89062
0,14387	731,77008
0,14388	731,66254
0,1439	731,5412
0,14391	731,4126
0,14392	731,30231
0,14393	731,17542
0,14394	731,06415
0,14395	730,93793
0,14396	730,82764
0,14397	730,70825
0,14398	730,57935
0,14399	730,47015
0,144	730,35413
0,144	730,23529
0,14401	730,11987
0,14402	730,01129
0,14403	729,90234
0,14404	729,77551
0,14405	729,65363
0,14406	729,52649
0,14407	729,40344
0,14408	729,29724
0,14408	729,18915
0,14409	729,07782
0,1441	728,966
0,14411	728,84479
0,14412	728,71924
0,14414	728,59247
0,14415	728,47321
0,14416	728,34808
0,14416	728,2417
0,14417	728,11255
0,14418	727,98132
0,14419	727,86108
0,1442	727,73962
0,14421	727,62225
0,14421	727,51355
0,14422	727,38556
0,14423	727,26746
0,14424	727,13995
0,14425	727,01697
0,14426	726,90527
0,14427	726,78522
0,14428	726,67444
0,14429	726,55591
0,1443	726,43756
0,14431	726,32831
0,14432	726,20557
0,14433	726,07404
0,14434	725,96155
0,14435	725,84802
0,14435	725,73932
0,14436	725,633
0,14437	725,50793
0,14438	725,37604
0,14439	725,26526
0,1444	725,1543
0,14441	725,04034
0,14441	724,91852
0,14442	724,80457
0,14443	724,68518
0,14444	724,56384
0,14446	724,45642
0,14447	724,34882
0,14448	724,22675
0,14449	724,11469
0,1445	724,00378
0,14451	723,87616
0,14452	723,76086
0,14452	723,64386
0,14453	723,51794
0,14454	723,38129
0,14455	723,24408
0,14456	723,11108
0,14456	722,98407
0,14457	722,85803
0,14458	722,73132
0,14459	722,60913
0,1446	722,48511
0,1446	722,36816
0,14461	722,23993
0,14462	722,11603
0,14463	722,01062
0,14464	721,88953
0,14466	721,76367
0,14467	721,65155
0,14468	721,53186
0,14469	721,40137
0,14469	721,29083
0,1447	721,17834
0,14471	721,06049
0,14472	720,94562
0,14473	720,83405
0,14473	720,72754
0,14474	720,59979
0,14475	720,46857
0,14476	720,33698
0,14477	720,22333
0,14478	720,11621
0,14479	719,98724
0,1448	719,87628
0,14481	719,76489
0,14482	719,638
0,14483	719,53223
0,14484	719,40881
0,14485	719,29858
0,14486	719,177
0,14487	719,04547
0,14488	718,92303
0,14489	718,81415
0,14489	718,70142
0,1449	718,58044
0,14491	718,46161
0,14492	718,34442
0,14492	718,22534
0,14493	718,11011
0,14494	717,98022
0,14495	717,85797
0,14496	717,72577
0,14497	717,60132
0,14498	717,49286
0,14499	717,38702
0,145	717,26532
0,14501	717,15881
0,14502	717,02875
0,14503	716,9024
0,14504	716,77374
0,14504	716,66718
0,14505	716,55554
0,14506	716,43799
0,14507	716,32355
0,14508	716,20862
0,14508	716,09619
0,14509	715,98279
0,1451	715,87177
0,14511	715,76453
0,14512	715,63715
0,14513	715,53052
0,14514	715,40027
0,14515	715,27942
0,14516	715,16138
0,14517	715,04883
0,14518	714,92755
0,14519	714,81989
0,1452	714,70526
0,14521	714,57513
0,14522	714,46326
0,14522	714,34418
0,14523	714,22699
0,14524	714,10394
0,14525	713,99445
0,14526	713,88593
0,14526	713,77344
0,14527	713,65674
0,14528	713,53546
0,14529	713,41553
0,1453	713,30542
0,14531	713,19922
0,14531	713,08478
0,14532	712,97357
0,14533	712,86127
0,14534	712,73926
0,14535	712,63391
0,14536	712,52576
0,14537	712,40887
0,14538	712,29956
0,14539	712,18579
0,14539	712,07489
0,1454	711,94958
0,14541	711,81183
0,14542	711,67175
0,14542	711,53583
0,14543	711,41187
0,14544	711,28314
0,14545	711,16272
0,14546	711,05475
0,14546	710,94684
0,14547	710,83722
0,14548	710,71246
0,14549	710,59009
0,1455	710,48456
0,14551	710,36041
0,14552	710,24518
0,14553	710,12451
0,14554	709,99915
0,14555	709,87976
0,14556	709,76611
0,14557	709,64453
0,14557	709,51929
0,14558	709,38501
0,14559	709,25909
0,1456	709,14899
0,14561	709,03949
0,14561	708,91864
0,14562	708,79132
0,14563	708,67017
0,14564	708,5553
0,14565	708,44849
0,14566	708,31647
0,14567	708,20367
0,14567	708,09363
0,14568	707,96735
0,1457	707,85101
0,14571	707,73389
0,14572	707,60651
0,14572	707,47876
0,14574	707,3526
0,14574	707,24597
0,14575	707,1344
0,14576	707,02087
0,14577	706,89911
0,14577	706,7832
0,14578	706,66351
0,14579	706,53552
0,1458	706,39539
0,1458	706,25769
0,14581	706,12024
0,14582	705,99634
0,14583	705,86896
0,14584	705,74701
0,14585	705,6333
0,14586	705,51031
0,14588	705,38751
0,14589	705,26074
0,14589	705,15454
0,1459	705,0473
0,14591	704,935
0,14592	704,82147
0,14593	704,70215
0,14593	704,57751
0,14594	704,45013
0,14595	704,32111
0,14596	704,20038
0,14596	704,0932
0,14597	703,97943
0,14598	703,85529
0,14599	703,72424
0,146	703,60248
0,14601	703,49103
0,14602	703,37103
0,14603	703,25049
0,14604	703,12885
0,14605	703,00928
0,14606	702,88074
0,14607	702,75275
0,14607	702,64636
0,14608	702,53925
0,14609	702,41632
0,1461	702,28241
0,14611	702,1488
0,14611	702,01678
0,14612	701,8833
0,14613	701,75653
0,14614	701,63159
0,14615	701,49414
0,14615	701,36768
0,14616	701,23395
0,14617	701,11737
0,14618	700,9939
0,14619	700,88684
0,1462	700,75677
0,14621	700,64178
0,14622	700,5351
0,14623	700,4129
0,14623	700,30573
0,14624	700,18872
0,14625	700,07495
0,14626	699,95807
0,14626	699,84039
0,14627	699,72705
0,14628	699,61646
0,14629	699,49976
0,1463	699,38226
0,1463	699,26184
0,14631	699,1394
0,14632	699,01349
0,14633	698,88458
0,14633	698,75476
0,14634	698,63049
0,14635	698,52161
0,14636	698,41083
0,14637	698,3006
0,14638	698,18127
0,14639	698,07349
0,1464	697,94788
0,14641	697,83667
0,14641	697,72406
0,14642	697,6123
0,14643	697,50244
0,14644	697,38977
0,14645	697,26862
0,14645	697,13953
0,14646	697,00397
0,14647	696,87177
0,14648	696,73761
0,14649	696,60815
0,14649	696,48334
0,1465	696,35095
0,14651	696,22406
0,14652	696,10663
0,14653	695,99463
0,14653	695,88342
0,14654	695,76904
0,14655	695,66315
0,14656	695,53845
0,14657	695,41583
0,14658	695,2854
0,14659	695,1579
0,1466	695,05231
0,14661	694,94165
0,14661	694,82397
0,14662	694,69641
0,14663	694,56073
0,14664	694,4248
0,14664	694,29523
0,14665	694,17053
0,14666	694,05402
0,14667	693,94055
0,14668	693,82977
0,14668	693,70917
0,14669	693,58411
0,1467	693,46405
0,14671	693,34827
0,14672	693,23114
0,14672	693,1203
0,14674	693,00763
0,14675	692,8847
0,14676	692,76831
0,14676	692,65955
0,14677	692,55121
0,14678	692,43231
0,14679	692,30298
0,1468	692,17004
0,1468	692,06476
0,14681	691,92688
0,14682	691,79865
0,14683	691,67926
0,14683	691,56427
0,14684	691,44373
0,14685	691,31622
0,14686	691,18268
0,14687	691,04803
0,14688	690,92889
0,14688	690,81702
0,14689	690,71082
0,1469	690,60071
0,14691	690,48883
0,14692	690,37506
0,14692	690,26965
0,14693	690,1438
0,14694	690,03345
0,14695	689,9223
0,14696	689,80579
0,14697	689,68365
0,14697	689,56354
0,14698	689,4425
0,14699	689,31128
0,147	689,18298
0,147	689,05353
0,14701	688,92365
0,14702	688,80304
0,14703	688,68512
0,14704	688,57056
0,14704	688,45148
0,14705	688,32764
0,14706	688,20288
0,14707	688,08569
0,14708	687,97113
0,14709	687,85565
0,1471	687,74402
0,14711	687,63013
0,14711	687,51978
0,14712	687,39862
0,14713	687,28387
0,14714	687,15662
0,14715	687,02618
0,14715	686,88818
0,14716	686,75134
0,14717	686,61829
0,14718	686,48566
0,14718	686,3512
0,14719	686,21869
0,1472	686,08179
0,14721	685,9436
0,14722	685,81549
0,14722	685,70184
0,14724	685,57135
0,14724	685,466
0,14725	685,35608
0,14726	685,24237
0,14727	685,13135
0,14728	685,01935
0,14728	684,89502
0,14729	684,77173
0,1473	684,63953
0,14731	684,50244
0,14732	684,3783
0,14732	684,24994
0,14733	684,11969
0,14734	683,97998
0,14735	683,84271
0,14736	683,71661
0,14736	683,59631
0,14737	683,46954
0,14738	683,33752
0,14739	683,20648
0,1474	683,07568
0,1474	682,94653
0,14741	682,83551
0,14742	682,72937
0,14743	682,62042
0,14744	682,49475
0,14745	682,38373
0,14745	682,26587
0,14746	682,14307
0,14747	682,01898
0,14748	681,88721
0,14748	681,75653
0,14749	681,62457
0,1475	681,49634
0,14751	681,36566
0,14752	681,24652
0,14752	681,13019
0,14753	681,00409
0,14754	680,87213
0,14755	680,73419
0,14756	680,60498
0,14756	680,49622
0,14757	680,39008
0,14758	680,26385
0,14759	680,15051
0,1476	680,02045
0,14761	679,90503
0,14762	679,78497
0,14763	679,66742
0,14764	679,55396
0,14764	679,43604
0,14765	679,30743
0,14766	679,16803
0,14767	679,06146
0,14767	678,95135
0,14768	678,81537
0,14769	678,70837
0,14769	678,60095
0,1477	678,46014
0,1477	678,35059
0,14771	678,24414
0,14772	678,1167
0,14773	678,00006
0,14774	677,8808
0,14774	677,76654
0,14775	677,65314
0,14776	677,5354
0,14777	677,40863
0,14778	677,28949
0,14778	677,17291
0,14779	677,05426
0,1478	676,94122
0,14781	676,82935
0,14782	676,7121
0,14782	676,58942
0,14783	676,46094
0,14784	676,33179
0,14785	676,2027
0,14785	676,07544
0,14786	675,94147
0,14787	675,80457
0,14788	675,66864
0,14789	675,52966
0,14789	675,42194
0,1479	675,28613
0,14791	675,15173
0,14792	675,02948
0,14793	674,9162
0,14793	674,80707
0,14794	674,69672
0,14795	674,58557
0,14796	674,47516
0,14797	674,36591
0,14797	674,24957
0,14798	674,12891
0,14799	674,00385
0,148	673,87201
0,14801	673,73248
0,14801	673,62103
0,14802	673,51465
0,14802	673,40649
0,14803	673,30084
0,14803	673,19263
0,14804	673,05127
0,14805	672,93976
0,14806	672,82892
0,14806	672,69452
0,14807	672,56128
0,14808	672,4339
0,14809	672,31085
0,1481	672,19312
0,1481	672,08063
0,14811	671,9588
0,14812	671,8363
0,14813	671,70923
0,14814	671,58472
0,14815	671,47473
0,14815	671,36072
0,14816	671,2262
0,14817	671,11792
0,14817	671,00098
0,14818	670,88849
0,14819	670,75232
0,14819	670,61469
0,1482	670,50635
0,14821	670,40002
0,14821	670,2619
0,14822	670,1521
0,14822	670,04138
0,14823	669,90387
0,14824	669,76324
0,14825	669,65796
0,14825	669,52545
0,14826	669,40045
0,14827	669,28113
0,14828	669,16064
0,14829	669,0343
0,14829	668,90869
0,1483	668,78552
0,14831	668,67273
0,14832	668,56189
0,14833	668,44269
0,14833	668,32971
0,14834	668,20959
0,14835	668,07861
0,14836	667,94244
0,14837	667,80585
0,14837	667,67072
0,14838	667,53632
0,14839	667,40179
0,1484	667,26984
0,1484	667,16443
0,14841	667,05865
0,14842	666,95264
0,14842	666,84497
0,14843	666,73737
0,14844	666,6004
0,14844	666,47272
0,14845	666,35028
0,14846	666,23285
0,14847	666,10883
0,14848	665,98413
0,14849	665,86206
0,14849	665,74243
0,1485	665,62531
0,14851	665,50153
0,14852	665,37762
0,14853	665,24927
0,14853	665,10992
0,14854	664,99371
0,14855	664,87677
0,14855	664,76385
0,14856	664,64948
0,14856	664,53101
0,14857	664,41418
0,14857	664,297
0,14858	664,18451
0,14859	664,0733
0,14859	663,93402
0,1486	663,79968
0,14861	663,67291
0,14862	663,55298
0,14863	663,43921
0,14863	663,31799
0,14864	663,18896
0,14865	663,06403
0,14866	662,9422
0,14867	662,82343
0,14868	662,71112
0,14868	662,60492
0,14869	662,49152
0,1487	662,35748
0,1487	662,24835
0,14871	662,13507
0,14872	662,02448
0,14872	661,90442
0,14873	661,77899
0,14873	661,65527
0,14874	661,53687
0,14875	661,42322
0,14875	661,30939
0,14876	661,198
0,14876	661,08551
0,14877	660,97614
0,14878	660,86621
0,14878	660,75793
0,14879	660,61975
0,1488	660,51422
0,1488	660,37683
0,14881	660,25043
0,14882	660,12793
0,14883	660,00739
0,14884	659,88757
0,14885	659,76593
0,14886	659,64325
0,14886	659,50238
0,14887	659,39545
0,14887	659,28802
0,14888	659,17957
0,14889	659,07239
0,14889	658,96436
0,1489	658,84619
0,1489	658,72906
0,14891	658,61481
0,14891	658,50183
0,14892	658,38452
0,14893	658,25861
0,14893	658,13385
0,14894	658,01416
0,14894	657,89935
0,14895	657,79089
0,14896	657,6825
0,14896	657,57184
0,14897	657,46594
0,14898	657,33087
0,14899	657,19897
0,14899	657,07019
0,149	656,94427
0,14901	656,81763
0,14902	656,68054
0,14903	656,54651
0,14903	656,41083
0,14904	656,29462
0,14905	656,17444
0,14905	656,05243
0,14906	655,93347
0,14906	655,81354
0,14907	655,69501
0,14907	655,5683
0,14908	655,43909
0,14909	655,30823
0,14909	655,17731
0,1491	655,04907
0,1491	654,9292
0,14911	654,82129
0,14912	654,68054
0,14912	654,56476
0,14913	654,44781
0,14914	654,32971
0,14914	654,21014
0,14915	654,08795
0,14916	653,96844
0,14916	653,84833
0,14917	653,72369
0,14917	653,60596
0,14918	653,48682
0,14919	653,36182
0,14919	653,24243
0,1492	653,12311
0,1492	652,99316
0,14921	652,85626
0,14922	652,70624
0,14922	652,59991
0,14922	652,49182
0,14923	652,38177
0,14923	652,26733
0,14923	652,14807
0,14924	652,0282
0,14924	651,90784
0,14925	651,78619
0,14925	651,66351
0,14925	651,54199
0,14926	651,42114
0,14926	651,30017
0,14927	651,17877
0,14927	651,05493
0,14927	650,9306
0,14928	650,80414
0,14928	650,67651
0,14929	650,54773
