Strain	Stress
0,33968	447,95422
0,3397	447,84338
0,33973	447,73666
0,33978	447,62674
0,33981	447,51614
0,33983	447,39944
0,33985	447,2879
0,33986	447,18155
0,33989	447,07123
0,33992	446,96448
0,33996	446,85596
0,33999	446,74844
0,34001	446,63431
0,34002	446,52078
0,34003	446,409
0,34005	446,30173
0,34009	446,1915
0,34012	446,08517
0,34015	445,97699
0,34018	445,8689
0,3402	445,75723
0,34022	445,64529
0,34024	445,53342
0,34027	445,42191
0,34031	445,31616
0,34034	445,20724
0,34036	445,09869
0,34038	444,98911
0,3404	444,88071
0,34042	444,7662
0,34044	444,65768
0,34047	444,55203
0,3405	444,44547
0,34053	444,33447
0,34055	444,22388
0,34057	444,10681
0,34059	443,99637
0,34062	443,88879
0,34065	443,78204
0,34068	443,67038
0,3407	443,56296
0,34072	443,4538
0,34073	443,34647
0,34076	443,2326
0,34078	443,12714
0,34082	443,01721
0,34085	442,9039
0,34086	442,79193
0,34088	442,68338
0,3409	442,56949
0,34092	442,45807
0,34094	442,35159
0,34098	442,24463
0,34102	442,13779
0,34104	442,02081
0,34106	441,90494
0,34108	441,79883
0,3411	441,68875
0,34112	441,5784
0,34115	441,47009
0,34119	441,36237
0,34121	441,25439
0,34123	441,13461
0,34124	441,02853
0,34126	440,92227
0,34127	440,81671
0,3413	440,70587
0,34136	440,59705
0,34138	440,48209
0,3414	440,36523
0,34142	440,25711
0,34143	440,13986
0,34145	440,0311
0,34147	439,92035
0,34151	439,81046
0,34154	439,70288
0,34156	439,59363
0,34158	439,48724
0,34159	439,37564
0,34161	439,26172
0,34163	439,15189
0,34166	439,0466
0,34169	438,93494
0,34172	438,82535
0,34174	438,71719
0,34176	438,60831
0,34178	438,50302
0,3418	438,39597
0,34182	438,28329
0,34185	438,17648
0,34188	438,07077
0,3419	437,96503
0,34192	437,85626
0,34194	437,74768
0,34196	437,63736
0,34199	437,52609
0,34201	437,41876
0,34203	437,3089
0,34206	437,19434
0,34208	437,08484
0,3421	436,9787
0,34212	436,87018
0,34214	436,7648
0,34216	436,6481
0,34219	436,5387
0,34223	436,427
0,34225	436,31628
0,34227	436,19592
0,34229	436,0831
0,3423	435,96805
0,34232	435,85413
0,34235	435,74332
0,34238	435,63583
0,3424	435,52786
0,34242	435,41364
0,34244	435,30692
0,34246	435,20093
0,34248	435,08963
0,34251	434,98264
0,34254	434,87027
0,34257	434,75748
0,34259	434,64609
0,34261	434,53207
0,34263	434,42252
0,34265	434,3089
0,34266	434,19815
0,3427	434,09073
0,34272	433,97885
0,34274	433,87314
0,34277	433,76617
0,34279	433,65988
0,3428	433,55109
0,34282	433,43903
0,34284	433,3313
0,34286	433,22372
0,34289	433,11575
0,34292	433,00858
0,34294	432,90298
0,34296	432,79761
0,34298	432,68069
0,343	432,56454
0,34302	432,45932
0,34305	432,34549
0,34307	432,23505
0,3431	432,12103
0,34312	432,0119
0,34314	431,89783
0,34315	431,78287
0,34317	431,67078
0,34319	431,56342
0,3432	431,44949
0,34324	431,34207
0,34327	431,23502
0,34329	431,1174
0,34331	431,00085
0,34333	430,88907
0,34334	430,77618
0,34336	430,66455
0,34339	430,55914
0,34343	430,45047
0,34346	430,34207
0,34348	430,22797
0,34349	430,10895
0,34351	429,99094
0,34352	429,88541
0,34354	429,77115
0,34356	429,65576
0,34359	429,54886
0,34361	429,43857
0,34364	429,33264
0,34366	429,2222
0,34368	429,10526
0,3437	428,98975
0,34372	428,87405
0,34374	428,76877
0,34377	428,65549
0,34379	428,54102
0,34381	428,42697
0,34383	428,32059
0,34385	428,21503
0,34387	428,10413
0,34389	427,99628
0,34391	427,89035
0,34393	427,77917
0,34395	427,66864
0,34398	427,55499
0,344	427,44824
0,34401	427,34201
0,34403	427,22928
0,34405	427,11661
0,34408	427,00864
0,3441	426,9007
0,34414	426,79068
0,34416	426,67688
0,34417	426,55804
0,34419	426,44623
0,3442	426,341
0,34422	426,22955
0,34424	426,12399
0,34427	426,01297
0,34431	425,90707
0,34433	425,78867
0,34434	425,68063
0,34435	425,57294
0,34437	425,46643
0,34438	425,3551
0,3444	425,24542
0,34443	425,13998
0,34445	425,02493
0,34448	424,91577
0,3445	424,80203
0,34452	424,69522
0,34454	424,57922
0,34455	424,47192
0,34457	424,35938
0,34458	424,25235
0,34461	424,13934
0,34464	424,03113
0,34468	423,9162
0,3447	423,80032
0,34471	423,68179
0,34472	423,57397
0,34474	423,45981
0,34475	423,35233
0,34477	423,24127
0,3448	423,13052
0,34484	423,0177
0,34486	422,90076
0,34487	422,79471
0,34489	422,68317
0,34491	422,56607
0,34492	422,45996
0,34494	422,34842
0,34496	422,24216
0,34499	422,13638
0,34503	422,02423
0,34504	421,9165
0,34506	421,81061
0,34507	421,69452
0,34509	421,58859
0,3451	421,48154
0,34512	421,37317
0,34515	421,26605
0,34517	421,15622
0,34519	421,04086
0,34521	420,93423
0,34523	420,82889
0,34525	420,72308
0,34526	420,6066
0,34528	420,49075
0,3453	420,3815
0,34534	420,27295
0,34537	420,16736
0,34539	420,05154
0,3454	419,93567
0,34541	419,8154
0,34543	419,70792
0,34545	419,59402
0,34546	419,48734
0,34549	419,38168
0,34552	419,27069
0,34554	419,15997
0,34556	419,04971
0,34557	418,9426
0,34558	418,82834
0,3456	418,71838
0,34562	418,60672
0,34564	418,49506
0,34566	418,38864
0,34569	418,28052
0,34571	418,17426
0,34573	418,06039
0,34575	417,94012
0,34576	417,82782
0,34578	417,71323
0,3458	417,6037
0,34582	417,4884
0,34584	417,38046
0,34587	417,27448
0,34589	417,16785
0,34591	417,05438
0,34592	416,94852
0,34594	416,83096
0,34595	416,72238
0,34597	416,61221
0,34599	416,50168
0,34601	416,39374
0,34604	416,28253
0,34606	416,17712
0,34608	416,07129
0,34609	415,95648
0,34611	415,84418
0,34613	415,73599
0,34615	415,62848
0,34617	415,51627
0,3462	415,4057
0,34622	415,29483
0,34624	415,18738
0,34626	415,07932
0,34628	414,96017
0,34629	414,84775
0,34631	414,73434
0,34633	414,62299
0,34635	414,51169
0,34637	414,40002
0,34639	414,29263
0,34641	414,1795
0,34643	414,06747
0,34644	413,94904
0,34646	413,82898
0,34648	413,71912
0,34649	413,60352
0,34651	413,48712
0,34654	413,37912
0,34657	413,26248
0,34658	413,14874
0,3466	413,03857
0,34661	412,92642
0,34663	412,81439
0,34665	412,69824
0,34666	412,58069
0,34669	412,4743
0,34672	412,36078
0,34674	412,25162
0,34676	412,13632
0,34678	412,02548
0,34679	411,91064
0,34681	411,78845
0,34682	411,66641
0,34684	411,55762
0,34686	411,44806
0,34689	411,3371
0,34691	411,22955
0,34694	411,11435
0,34695	411,00272
0,34697	410,89224
0,34699	410,77512
0,347	410,65964
0,34702	410,54861
0,34704	410,44269
0,34705	410,33328
0,34708	410,22736
0,34711	410,11938
0,34712	410,00565
0,34714	409,89673
0,34715	409,78799
0,34717	409,67926
0,34718	409,56454
0,3472	409,44922
0,34721	409,3374
0,34723	409,22504
0,34726	409,11032
0,34728	408,99744
0,3473	408,89151
0,34731	408,77835
0,34733	408,67191
0,34735	408,56387
0,34736	408,44855
0,34739	408,34265
0,34741	408,22952
0,34743	408,1199
0,34745	408,00296
0,34746	407,88934
0,34748	407,78046
0,3475	407,66742
0,34751	407,55923
0,34753	407,44327
0,34754	407,33325
0,34757	407,22229
0,34759	407,10522
0,34761	406,99094
0,34763	406,88153
0,34764	406,77313
0,34766	406,66348
0,34768	406,54886
0,34769	406,43967
0,34771	406,32617
0,34773	406,21786
0,34775	406,10699
0,34778	405,99759
0,3478	405,88834
0,34782	405,7821
0,34783	405,67319
0,34784	405,55551
0,34786	405,43979
0,34788	405,33206
0,3479	405,21893
0,34791	405,10498
0,34794	404,99182
0,34796	404,88428
0,34798	404,77103
0,34799	404,65558
0,34801	404,53757
0,34802	404,427
0,34803	404,31531
0,34805	404,20221
0,34806	404,0961
0,34808	403,98651
0,3481	403,87778
0,34814	403,76584
0,34816	403,6575
0,34817	403,54877
0,34819	403,43713
0,3482	403,3287
0,34821	403,20776
0,34823	403,09415
0,34824	402,98596
0,34827	402,87552
0,34829	402,7641
0,34832	402,65237
0,34833	402,53671
0,34835	402,42017
0,34836	402,31329
0,34837	402,20056
0,34839	402,08139
0,34841	401,96683
0,34843	401,86151
0,34845	401,75159
0,34847	401,63858
0,34849	401,52966
0,34851	401,41309
0,34852	401,30353
0,34854	401,18942
0,34855	401,07407
0,34857	400,96579
0,34858	400,86038
0,3486	400,75372
0,34861	400,64639
0,34864	400,53854
0,34867	400,42371
0,34868	400,31107
0,34869	400,19324
0,34871	400,08435
0,34872	399,9736
0,34873	399,86801
0,34875	399,75171
0,34877	399,64203
0,34879	399,52563
0,34881	399,4162
0,34884	399,30362
0,34886	399,19427
0,34887	399,07504
0,34888	398,96521
0,34889	398,8541
0,34891	398,74887
0,34892	398,64169
0,34895	398,53085
0,34897	398,42114
0,34899	398,30606
0,34901	398,1954
0,34903	398,0838
0,34904	397,9697
0,34906	397,849
0,34907	397,73883
0,34909	397,6315
0,3491	397,51349
0,34912	397,39627
0,34914	397,28445
0,34916	397,1752
0,34918	397,06964
0,3492	396,95807
0,34921	396,84491
0,34922	396,72885
0,34924	396,61389
0,34925	396,49942
0,34926	396,392
0,34928	396,27722
0,3493	396,16489
0,34932	396,04977
0,34935	395,93735
0,34937	395,82452
0,34938	395,70636
0,3494	395,59009
0,34941	395,47375
0,34943	395,36575
0,34944	395,2605
0,34946	395,14874
0,34948	395,03271
0,3495	394,91629
0,34952	394,79791
0,34954	394,6926
0,34956	394,57904
0,34957	394,46567
0,34958	394,34467
0,3496	394,22263
0,34961	394,11328
0,34963	393,99551
0,34964	393,88846
0,34966	393,77591
0,34968	393,66885
0,3497	393,55991
0,34972	393,45065
0,34974	393,33411
0,34975	393,22849
0,34977	393,1185
0,34978	392,99899
0,34979	392,89304
0,34981	392,77643
0,34983	392,65793
0,34986	392,5484
0,34988	392,44171
0,34989	392,32724
0,34991	392,20923
0,34992	392,10062
0,34993	391,99014
0,34995	391,87283
0,34996	391,75403
0,34998	391,63943
0,35	391,52759
0,35001	391,41217
0,35003	391,2991
0,35005	391,18585
0,35006	391,07492
0,35008	390,96814
0,35009	390,84991
0,35011	390,73358
0,35012	390,62766
0,35014	390,51511
0,35016	390,40726
0,35018	390,29288
0,3502	390,18393
0,35021	390,06906
0,35023	389,95239
0,35025	389,84082
0,35027	389,72107
0,35028	389,6051
0,35029	389,4881
0,35031	389,36963
0,35032	389,2616
0,35034	389,14679
0,35036	389,04102
0,35037	388,93216
0,35039	388,8255
0,35041	388,70859
0,35042	388,59467
0,35044	388,47861
0,35045	388,36179
0,35046	388,24951
0,35048	388,13281
0,3505	388,02261
0,35052	387,91586
0,35054	387,80249
0,35056	387,69623
0,35058	387,58069
0,35059	387,46667
0,3506	387,35898
0,35062	387,24762
0,35063	387,13501
0,35064	387,01749
0,35066	386,90582
0,35067	386,79599
0,35069	386,6868
0,35071	386,58151
0,35073	386,47076
0,35074	386,36554
0,35076	386,25549
0,35077	386,13577
0,35079	386,0274
0,3508	385,91464
0,35082	385,80392
0,35083	385,69772
0,35084	385,5878
0,35085	385,47263
0,35087	385,36279
0,35089	385,25189
0,35092	385,14221
0,35094	385,02936
0,35095	384,90256
0,35096	384,78503
0,35097	384,66522
0,35099	384,55432
0,351	384,44232
0,35102	384,33371
0,35104	384,2229
0,35105	384,10617
0,35107	383,9935
0,35109	383,88007
0,35111	383,76526
0,35112	383,65887
0,35114	383,54037
0,35115	383,42676
0,35116	383,30948
0,35117	383,19901
0,35119	383,08618
0,35121	382,97589
0,35122	382,86935
0,35124	382,76382
0,35126	382,65524
0,35128	382,54965
0,35129	382,44003
0,35131	382,32056
0,35133	382,20389
0,35134	382,08997
0,35136	381,96982
0,35137	381,85641
0,35139	381,73923
0,3514	381,62436
0,35142	381,50934
0,35144	381,4035
0,35145	381,28824
0,35147	381,18143
0,35148	381,07388
0,35149	380,96344
0,35151	380,85629
0,35152	380,73856
0,35154	380,63013
0,35155	380,51404
0,35157	380,39648
0,35159	380,28604
0,35161	380,18002
0,35162	380,0639
0,35163	379,94928
0,35165	379,83588
0,35166	379,72858
0,35168	379,6134
0,35169	379,50446
0,35171	379,39664
0,35172	379,28171
0,35173	379,17328
0,35175	379,06638
0,35177	378,96088
0,35179	378,85327
0,35181	378,73694
0,35182	378,62732
0,35183	378,50867
0,35184	378,38892
0,35185	378,28116
0,35186	378,16599
0,35188	378,06018
0,3519	377,94647
0,35192	377,83682
0,35194	377,72842
0,35196	377,60864
0,35197	377,49805
0,35198	377,3873
0,35199	377,27155
0,35201	377,14648
0,35202	377,02496
0,35203	376,91321
0,35204	376,80624
0,35206	376,69971
0,35208	376,5882
0,3521	376,48181
0,35213	376,37149
0,35215	376,26257
0,35216	376,15283
0,35217	376,02817
0,35218	375,92035
0,35219	375,81186
0,3522	375,69312
0,35222	375,57394
0,35223	375,46631
0,35225	375,34641
0,35227	375,24002
0,35229	375,12744
0,35231	375,0202
0,35232	374,91052
0,35234	374,79092
0,35235	374,66281
0,35236	374,55276
0,35237	374,44568
0,35238	374,3295
0,35239	374,20822
0,35241	374,10123
0,35242	373,99326
0,35244	373,87735
0,35246	373,76691
0,35248	373,65714
0,3525	373,54147
0,35251	373,43246
0,35253	373,31107
0,35254	373,20007
0,35255	373,08658
0,35256	372,97589
0,35257	372,86914
0,35259	372,7623
0,3526	372,64816
0,35262	372,53366
0,35264	372,42075
0,35266	372,30829
0,35268	372,19553
0,35269	372,07654
0,3527	371,97028
0,35271	371,84967
0,35273	371,72665
0,35274	371,60626
0,35275	371,48492
0,35277	371,36694
0,35278	371,24927
0,3528	371,13895
0,35282	371,03024
0,35284	370,91104
0,35285	370,79825
0,35286	370,67752
0,35288	370,56201
0,35289	370,44806
0,3529	370,33841
0,35292	370,21741
0,35293	370,09848
0,35295	369,98389
0,35296	369,86874
0,35298	369,75381
0,353	369,64859
0,35301	369,53497
0,35303	369,42453
0,35304	369,30649
0,35306	369,19095
0,35307	369,08121
0,35308	368,95816
0,35309	368,84521
0,35311	368,73276
0,35312	368,6153
0,35314	368,50549
0,35315	368,39911
0,35317	368,29129
0,35318	368,18188
0,3532	368,06482
0,35321	367,94263
0,35322	367,83002
0,35324	367,72418
0,35325	367,61826
0,35326	367,51291
0,35327	367,40665
0,35329	367,29855
0,35331	367,18082
0,35332	367,07092
0,35334	366,96176
0,35336	366,84653
0,35337	366,72455
0,35339	366,60574
0,3534	366,49115
0,35341	366,37122
0,35343	366,26529
0,35344	366,15726
0,35345	366,04004
0,35347	365,92072
0,35348	365,81094
0,35349	365,70459
0,3535	365,58633
0,35352	365,47971
0,35354	365,36313
0,35355	365,24225
0,35356	365,13599
0,35357	365,02969
0,35359	364,9122
0,3536	364,79785
0,35361	364,6886
0,35363	364,58319
0,35365	364,47247
0,35367	364,35275
0,35368	364,23154
0,3537	364,116
0,35371	364,00903
0,35372	363,8884
0,35374	363,76529
0,35375	363,64145
0,35376	363,52277
0,35378	363,40665
0,35379	363,30139
0,3538	363,1875
0,35382	363,07968
0,35383	362,96323
0,35385	362,84601
0,35386	362,7298
0,35387	362,62448
0,35389	362,51532
0,3539	362,39474
0,35391	362,28522
0,35393	362,16565
0,35394	362,05331
0,35395	361,93256
0,35397	361,8244
0,35398	361,71744
0,35399	361,6062
0,35401	361,49442
0,35403	361,38159
0,35405	361,26263
0,35406	361,1496
0,35407	361,04288
0,35408	360,9335
0,35409	360,827
0,3541	360,72021
0,35411	360,60855
0,35413	360,49115
0,35414	360,37732
0,35415	360,26617
0,35417	360,14627
0,35419	360,04034
0,3542	359,92941
0,35422	359,82181
0,35424	359,70312
0,35426	359,58701
0,35427	359,46786
0,35428	359,35284
0,35429	359,2355
0,35429	359,11826
0,3543	359,00531
0,35432	358,88986
0,35433	358,77911
0,35435	358,66199
0,35437	358,55621
0,35438	358,44507
0,3544	358,32495
0,35441	358,20749
0,35443	358,09531
0,35444	357,98257
0,35445	357,85892
0,35446	357,73889
0,35447	357,6275
0,35449	357,51608
0,3545	357,40887
0,35451	357,29987
0,35452	357,19131
0,35454	357,07809
0,35456	356,96375
0,35458	356,85028
0,35459	356,73953
0,3546	356,63138
0,35461	356,51807
0,35463	356,39957
0,35464	356,28369
0,35465	356,17798
0,35466	356,07199
0,35467	355,95462
0,35468	355,84146
0,3547	355,72659
0,35471	355,60876
0,35472	355,49713
0,35474	355,3848
0,35476	355,26541
0,35477	355,15616
0,35478	355,04803
0,3548	354,93433
0,35481	354,81488
0,35482	354,70609
0,35483	354,59872
0,35485	354,4761
0,35486	354,3605
0,35488	354,25415
0,35489	354,14365
0,3549	354,02713
0,35492	353,92114
0,35493	353,80502
0,35495	353,69409
0,35496	353,57748
0,35497	353,47128
0,35498	353,35416
0,35499	353,23944
0,355	353,12411
0,35502	353,01126
0,35503	352,89899
0,35504	352,78836
0,35506	352,67184
0,35508	352,5549
0,35509	352,44421
0,35511	352,32947
0,35512	352,21793
0,35513	352,09671
0,35514	351,98483
0,35515	351,87338
0,35516	351,75391
0,35517	351,6478
0,35519	351,53778
0,3552	351,41861
0,35522	351,31125
0,35523	351,19202
0,35525	351,07733
0,35527	350,96301
0,35528	350,85516
0,35529	350,7316
0,3553	350,62219
0,35531	350,50421
0,35533	350,38297
0,35534	350,26755
0,35535	350,14624
0,35536	350,035
0,35538	349,92175
0,35539	349,80096
0,35541	349,686
0,35542	349,56995
0,35544	349,45435
0,35545	349,33173
0,35547	349,22403
0,35548	349,10077
0,35549	348,98734
0,3555	348,87741
0,35551	348,76593
0,35552	348,64261
0,35553	348,52481
0,35555	348,40518
0,35556	348,29749
0,35557	348,18567
0,35559	348,07077
0,3556	347,95102
0,35562	347,84198
0,35563	347,73248
0,35565	347,6127
0,35566	347,49353
0,35567	347,38699
0,35568	347,27591
0,35568	347,15747
0,3557	347,03433
0,35571	346,92252
0,35572	346,80481
0,35574	346,69839
0,35575	346,57568
0,35577	346,46509
0,35578	346,34836
0,3558	346,23438
0,35581	346,12164
0,35582	346,01413
0,35583	345,90692
0,35584	345,79849
0,35585	345,68777
0,35586	345,57498
0,35588	345,46252
0,35589	345,35419
0,3559	345,23499
0,35592	345,11832
0,35593	345,01233
0,35594	344,90088
0,35596	344,79486
0,35597	344,68912
0,35598	344,58145
0,35599	344,4621
0,356	344,35336
0,35601	344,23657
0,35602	344,1127
0,35604	343,99673
0,35605	343,87619
0,35606	343,75919
0,35608	343,63861
0,3561	343,53055
0,35611	343,42224
0,35613	343,31461
0,35614	343,19659
0,35616	343,09106
0,35617	342,96606
0,35618	342,84363
0,35619	342,72037
0,3562	342,59378
0,35621	342,4711
0,35622	342,36157
0,35623	342,24582
0,35624	342,13922
0,35626	342,02817
0,35627	341,92276
0,35629	341,80423
0,3563	341,6969
0,35632	341,58487
0,35633	341,46756
0,35634	341,34891
0,35635	341,22232
0,35636	341,10587
0,35637	340,98822
0,35638	340,86838
0,35639	340,74823
0,35641	340,62732
0,35642	340,51019
0,35643	340,39093
0,35645	340,26895
0,35646	340,15298
0,35648	340,04379
0,35649	339,9371
0,3565	339,82407
0,35652	339,70184
0,35653	339,58078
0,35654	339,45764
0,35655	339,34119
0,35655	339,22086
0,35657	339,1066
0,35658	338,99338
0,35659	338,87192
0,3566	338,7627
0,35661	338,64413
0,35663	338,53394
0,35665	338,41409
0,35666	338,30243
0,35667	338,18759
0,35669	338,07214
0,3567	337,96652
0,35671	337,85251
0,35672	337,7471
0,35673	337,62854
0,35674	337,50253
0,35676	337,37637
0,35677	337,27075
0,35678	337,15659
0,35679	337,04581
0,3568	336,92944
0,35682	336,82181
0,35683	336,71161
0,35684	336,59842
0,35686	336,4704
0,35687	336,34747
0,35688	336,23196
0,35689	336,12662
0,3569	336,01614
0,35691	335,90707
0,35692	335,79694
0,35693	335,68387
0,35694	335,57593
0,35695	335,46707
0,35697	335,35208
0,35698	335,24625
0,35699	335,13556
0,35701	335,02167
0,35702	334,90988
0,35703	334,80304
0,35704	334,69473
0,35705	334,5856
0,35706	334,4751
0,35707	334,36777
0,35708	334,24826
0,35709	334,14136
0,3571	334,0249
0,35711	333,90628
0,35713	333,78687
0,35714	333,67078
0,35716	333,55679
0,35717	333,43802
0,35718	333,32495
0,3572	333,20187
0,35721	333,08109
0,35722	332,96808
0,35723	332,84665
0,35724	332,73697
0,35725	332,62106
0,35726	332,50146
0,35727	332,39563
0,35729	332,27554
0,3573	332,16531
0,35731	332,04535
0,35732	331,92267
0,35734	331,81406
0,35735	331,69406
0,35737	331,57431
0,35738	331,45523
0,35739	331,34613
0,3574	331,22668
0,35741	331,12048
0,35742	331,00159
0,35743	330,88071
0,35744	330,77405
0,35745	330,66309
0,35746	330,5386
0,35747	330,41971
0,35748	330,31235
0,3575	330,19327
0,35751	330,08679
0,35752	329,97458
0,35754	329,8587
0,35755	329,73404
0,35756	329,62878
0,35757	329,50397
0,35758	329,37338
0,35759	329,25946
0,3576	329,14114
0,35761	329,0217
0,35762	328,91125
0,35763	328,80417
0,35765	328,69537
0,35766	328,58392
0,35767	328,47723
0,35768	328,36847
0,3577	328,25894
0,35771	328,14087
0,35772	328,03012
0,35773	327,91736
0,35774	327,8089
0,35775	327,69229
0,35776	327,56592
0,35777	327,44543
0,35778	327,32474
0,35779	327,20227
0,3578	327,08633
0,35781	326,96292
0,35783	326,84222
0,35784	326,72836
0,35786	326,60696
0,35787	326,49396
0,35788	326,37469
0,35789	326,25934
0,35791	326,15207
0,35792	326,04605
0,35793	325,93176
0,35794	325,81241
0,35795	325,68793
0,35796	325,57068
0,35797	325,46158
0,35798	325,35626
0,35799	325,23755
0,358	325,12747
0,35801	325,01389
0,35802	324,90082
0,35804	324,79221
0,35805	324,67691
0,35806	324,56226
0,35807	324,44373
0,35808	324,33444
0,35809	324,21515
0,3581	324,09048
0,35811	323,97107
0,35812	323,8587
0,35813	323,74918
0,35815	323,63467
0,35816	323,51324
0,35817	323,4007
0,35818	323,28571
0,35819	323,16165
0,3582	323,04712
0,35822	322,93497
0,35823	322,82611
0,35824	322,71368
0,35825	322,60065
0,35826	322,46722
0,35827	322,35587
0,35828	322,22858
0,35829	322,11832
0,3583	322,00787
0,35831	321,89188
0,35833	321,76608
0,35834	321,64511
0,35835	321,52844
0,35836	321,41229
0,35838	321,29181
0,35839	321,17789
0,3584	321,06146
0,35841	320,95062
0,35842	320,8446
0,35843	320,73154
0,35844	320,60403
0,35845	320,49533
0,35846	320,37451
0,35847	320,2677
0,35848	320,15167
0,35849	320,04034
0,3585	319,92322
0,35851	319,81003
0,35853	319,68991
0,35854	319,56967
0,35855	319,44739
0,35856	319,32355
0,35858	319,21323
0,35859	319,08859
0,3586	318,9758
0,35861	318,8595
0,35862	318,74564
0,35863	318,63159
0,35864	318,51575
0,35865	318,39575
0,35866	318,27356
0,35867	318,15298
0,35868	318,03046
0,35869	317,91995
0,3587	317,80576
0,35872	317,69711
0,35873	317,57275
0,35874	317,45456
0,35875	317,34927
0,35876	317,23642
0,35877	317,1217
0,35878	316,99725
0,35879	316,89075
0,3588	316,78549
0,35881	316,66394
0,35882	316,53906
0,35883	316,42099
0,35884	316,31412
0,35885	316,19122
0,35886	316,07095
0,35887	315,94937
0,35889	315,82629
0,3589	315,71613
0,35891	315,60043
0,35893	315,4819
0,35894	315,36621
0,35895	315,24396
0,35896	315,11783
0,35897	315,0032
0,35898	314,88385
0,35898	314,77017
0,35899	314,66382
0,359	314,54529
0,35901	314,4324
0,35902	314,30777
0,35904	314,19299
0,35905	314,07278
0,35906	313,95004
0,35907	313,84021
0,35909	313,72418
0,3591	313,60974
0,35911	313,4986
0,35912	313,37134
0,35913	313,24313
0,35914	313,11511
0,35915	312,98392
0,35915	312,8681
0,35916	312,75909
0,35917	312,63934
0,35918	312,51849
0,35919	312,40546
0,3592	312,27902
0,35921	312,17255
0,35923	312,05518
0,35924	311,94617
0,35925	311,83234
0,35926	311,71259
0,35928	311,5885
0,35929	311,47549
0,3593	311,34949
0,35931	311,22327
0,35932	311,1156
0,35933	310,99545
0,35934	310,87277
0,35935	310,75027
0,35935	310,62643
0,35937	310,50449
0,35938	310,37485
0,35938	310,25522
0,35939	310,13925
0,3594	310,0246
0,35942	309,9129
0,35943	309,80209
0,35944	309,69519
0,35945	309,57355
0,35946	309,45386
0,35947	309,34378
0,35948	309,23245
0,35949	309,11951
0,35949	308,99863
0,3595	308,87576
0,35951	308,74036
0,35952	308,60141
0,35953	308,46255
0,35953	308,34869
0,35954	308,22595
0,35954	308,09192
0,35955	307,94476
0,35955	307,83087
0,35956	307,69318
0,35956	307,5166
0,35956	307,40054
0,35957	307,14951

